account_id,IN,OUT,B,Months_Count,IN/M,OUT/M,B/M
3814,32400,21600,10800,22,1472.7272727272727,981.8181818181819,490.90909090909093
3815,935727,916445,19282,33,28355.363636363636,27771.060606060608,584.3030303030303
3816,70500,25900,44600,32,2203.125,809.375,1393.75
3817,533504,505437,28067,46,11597.91304347826,10987.760869565218,610.1521739130435
3818,1407699,1345525,62174,71,19826.74647887324,18951.056338028167,875.6901408450705
3819,306752,281740,25012,25,12270.08,11269.6,1000.48
3820,923901,846658,77243,61,15145.918032786885,13879.639344262296,1266.27868852459
3821,317389,301350,16039,32,9918.40625,9417.1875,501.21875
3822,1325506,1307876,17630,63,21039.777777777777,20759.93650793651,279.8412698412698
3823,185369,153415,31954,44,4212.931818181818,3486.7045454545455,726.2272727272727
3824,600937,567376,33561,57,10542.754385964912,9953.964912280702,588.7894736842105
3825,271772,250380,21392,60,4529.533333333334,4173.0,356.53333333333336
3826,432528,375513,57015,45,9611.733333333334,8344.733333333334,1267.0
3827,519791,476890,42901,50,10395.82,9537.8,858.02
3828,50149,30585,19564,16,3134.3125,1911.5625,1222.75
3830,371121,347972,23149,20,18556.05,17398.6,1157.45
3832,319855,303586,16269,35,9138.714285714286,8673.885714285714,464.8285714285714
3833,525901,440145,85756,17,30935.352941176472,25890.882352941175,5044.470588235294
3834,1123741,1093104,30637,71,15827.338028169013,15395.830985915492,431.50704225352115
3835,1099504,1061436,38068,69,15934.840579710144,15383.130434782608,551.7101449275362
3836,339675,271991,67684,12,28306.25,22665.916666666668,5640.333333333333
3837,1052190,1016098,36092,64,16440.46875,15876.53125,563.9375
3838,780090,730865,49225,55,14183.454545454546,13288.454545454546,895.0
3839,1546471,1469390,77081,46,33618.934782608696,31943.260869565216,1675.6739130434783
3840,353588,317792,35796,58,6096.3448275862065,5479.172413793103,617.1724137931035
3841,218618,181706,36912,47,4651.446808510638,3866.0851063829787,785.3617021276596
3842,108925,58522,50403,21,5186.9047619047615,2786.7619047619046,2400.1428571428573
3843,211815,177880,33935,26,8146.7307692307695,6841.538461538462,1305.1923076923076
3844,232639,212530,20109,67,3472.223880597015,3172.089552238806,300.13432835820896
3845,1160937,1116244,44693,43,26998.53488372093,25959.162790697676,1039.3720930232557
3846,62067,47991,14076,20,3103.35,2399.55,703.8
3847,933778,866048,67730,42,22232.809523809523,20620.190476190477,1612.6190476190477
3848,396181,315320,80861,29,13661.413793103447,10873.103448275862,2788.310344827586
3849,933796,859150,74646,50,18675.92,17183.0,1492.92
3850,1454155,1362860,91295,64,22721.171875,21294.6875,1426.484375
3851,456015,430167,25848,22,20727.954545454544,19553.045454545456,1174.909090909091
3852,76636,61284,15352,15,5109.066666666667,4085.6,1023.4666666666667
3854,141218,113725,27493,32,4413.0625,3553.90625,859.15625
3855,963745,941053,22692,39,24711.410256410258,24129.5641025641,581.8461538461538
3856,125358,111430,13928,24,5223.25,4642.916666666667,580.3333333333334
3857,46745,27125,19620,14,3338.9285714285716,1937.5,1401.4285714285713
3858,276889,239980,36909,36,7691.361111111111,6666.111111111111,1025.25
3859,909069,888665,20404,32,28408.40625,27770.78125,637.625
3860,694275,661086,33189,50,13885.5,13221.72,663.78
3861,624663,533303,91360,23,27159.260869565216,23187.08695652174,3972.1739130434785
3862,1327041,1270848,56193,25,53081.64,50833.92,2247.72
3863,926641,898262,28379,63,14708.587301587302,14258.126984126984,450.46031746031747
3864,1022937,976449,46488,29,35273.68965517241,33670.65517241379,1603.0344827586207
3865,1001072,967904,33168,46,21762.434782608696,21041.391304347828,721.0434782608696
3866,181830,147145,34685,39,4662.307692307692,3772.948717948718,889.3589743589744
3867,266218,234968,31250,17,15659.882352941177,13821.64705882353,1838.235294117647
3868,348331,321525,26806,64,5442.671875,5023.828125,418.84375
3869,2846317,2730671,115646,51,55810.13725490196,53542.56862745098,2267.5686274509803
3870,134656,121155,13501,23,5854.608695652174,5267.608695652174,587.0
3871,319116,259396,59720,71,4494.591549295775,3653.4647887323945,841.1267605633802
3872,353964,309242,44722,19,18629.684210526317,16275.894736842105,2353.7894736842104
3874,489547,435609,53938,42,11655.880952380952,10371.642857142857,1284.2380952380952
3875,600447,542545,57902,14,42889.07142857143,38753.21428571428,4135.857142857143
3876,1778975,1713106,65869,58,30671.98275862069,29536.310344827587,1135.6724137931035
3877,612749,520806,91943,26,23567.26923076923,20031.0,3536.269230769231
3878,204451,181829,22622,50,4089.02,3636.58,452.44
3880,203382,168978,34404,29,7013.172413793103,5826.827586206897,1186.344827586207
3881,289215,256018,33197,33,8764.09090909091,7758.121212121212,1005.969696969697
3882,285101,251309,33792,65,4386.169230769231,3866.2923076923075,519.876923076923
3883,501231,454805,46426,69,7264.217391304348,6591.376811594203,672.8405797101449
3884,243519,225251,18268,25,9740.76,9010.04,730.72
3885,132096,106460,25636,20,6604.8,5323.0,1281.8
3886,1804930,1769446,35484,58,31119.48275862069,30507.689655172413,611.7931034482758
3887,154725,109901,44824,31,4991.129032258064,3545.1935483870966,1445.9354838709678
3888,59801,50500,9301,56,1067.875,901.7857142857143,166.08928571428572
3889,54351,38798,15553,17,3197.1176470588234,2282.235294117647,914.8823529411765
3890,386068,335485,50583,34,11354.941176470587,9867.20588235294,1487.735294117647
3891,1167194,1080725,86469,64,18237.40625,16886.328125,1351.078125
3892,211151,199789,11362,62,3405.6612903225805,3222.4032258064517,183.25806451612902
3893,157445,129125,28320,24,6560.208333333333,5380.208333333333,1180.0
3894,189614,136988,52626,27,7022.740740740741,5073.62962962963,1949.111111111111
3895,482035,452724,29311,41,11756.951219512195,11042.048780487805,714.9024390243902
3896,1487651,1418963,68688,40,37191.275,35474.075,1717.2
3897,491717,404575,87142,20,24585.85,20228.75,4357.1
3898,409906,327985,81921,58,7067.3448275862065,5654.913793103448,1412.4310344827586
3899,637660,593369,44291,30,21255.333333333332,19778.966666666667,1476.3666666666666
3901,306274,246965,59309,16,19142.125,15435.3125,3706.8125
3902,458045,439165,18880,40,11451.125,10979.125,472.0
3903,915508,864774,50734,48,19073.083333333332,18016.125,1056.9583333333333
3904,86583,63680,22903,26,3330.1153846153848,2449.230769230769,880.8846153846154
3905,707044,678393,28651,19,37212.84210526316,35704.89473684211,1507.9473684210527
3906,667676,574549,93127,17,39275.05882352941,33797.0,5478.058823529412
3907,954591,909072,45519,32,29830.96875,28408.5,1422.46875
3908,112867,94794,18073,23,4907.260869565217,4121.478260869565,785.7826086956521
3909,1894830,1839184,55646,71,26687.74647887324,25904.0,783.7464788732394
3910,105952,90117,15835,23,4606.608695652174,3918.1304347826085,688.4782608695652
3911,35712,18223,17489,12,2976.0,1518.5833333333333,1457.4166666666667
3912,356913,314543,42370,55,6489.327272727272,5718.963636363636,770.3636363636364
3913,438342,385216,53126,26,16859.30769230769,14816.0,2043.3076923076924
3914,959753,861273,98480,39,24609.05128205128,22083.923076923078,2525.128205128205
3915,1748796,1692910,55886,68,25717.58823529412,24895.735294117647,821.8529411764706
3916,275044,260142,14902,15,18336.266666666666,17342.8,993.4666666666667
3917,764182,699695,64487,33,23157.030303030304,21202.878787878788,1954.1515151515152
3918,638313,600745,37568,60,10638.55,10012.416666666666,626.1333333333333
3919,276924,219045,57879,14,19780.285714285714,15646.07142857143,4134.214285714285
3920,1824415,1755016,69399,63,28958.968253968254,27857.396825396827,1101.5714285714287
3921,1708406,1676001,32405,53,32234.075471698114,31622.66037735849,611.4150943396227
3922,81099,69392,11707,14,5792.785714285715,4956.571428571428,836.2142857142857
3923,1675805,1561565,114240,69,24287.028985507248,22631.376811594204,1655.6521739130435
3924,164725,140345,24380,34,4844.85294117647,4127.794117647059,717.0588235294117
3925,1651032,1622782,28250,39,42334.153846153844,41609.794871794875,724.3589743589744
3926,284194,236724,47470,51,5572.431372549019,4641.64705882353,930.7843137254902
3927,442540,399517,43023,62,7137.741935483871,6443.822580645161,693.9193548387096
3928,224027,183620,40407,31,7226.677419354839,5923.225806451613,1303.4516129032259
3930,930531,880084,50447,44,21148.43181818182,20001.909090909092,1146.5227272727273
3931,758051,694170,63881,34,22295.617647058825,20416.764705882353,1878.8529411764705
3932,204142,187065,17077,29,7039.379310344828,6450.517241379311,588.8620689655172
3933,553346,539324,14022,34,16274.882352941177,15862.470588235294,412.4117647058824
3934,77804,56973,20831,12,6483.666666666667,4747.75,1735.9166666666667
3935,1713801,1670037,43764,69,24837.695652173912,24203.434782608696,634.2608695652174
3936,208023,190647,17376,43,4837.7441860465115,4433.6511627906975,404.09302325581393
3937,192729,164720,28009,35,5506.542857142857,4706.285714285715,800.2571428571429
3938,1546856,1477304,69552,61,25358.29508196721,24218.09836065574,1140.1967213114754
3939,603175,575297,27878,65,9279.615384615385,8850.723076923077,428.89230769230767
3940,888961,837256,51705,43,20673.511627906977,19471.06976744186,1202.4418604651162
3941,77610,57345,20265,24,3233.75,2389.375,844.375
3942,1248607,1194137,54470,31,40277.645161290326,38520.54838709677,1757.0967741935483
3943,101664,83243,18421,33,3080.7272727272725,2522.5151515151515,558.2121212121212
3944,748038,689515,58523,38,19685.21052631579,18145.13157894737,1540.078947368421
3945,59037,25300,33737,36,1639.9166666666667,702.7777777777778,937.1388888888889
3946,560616,523935,36681,29,19331.58620689655,18066.724137931036,1264.8620689655172
3947,784140,755958,28182,35,22404.0,21598.8,805.2
3948,1019723,944337,75386,61,16716.77049180328,15480.934426229509,1235.8360655737704
3949,191903,164605,27298,35,5482.942857142857,4703.0,779.9428571428572
3950,425446,352670,72776,15,28363.066666666666,23511.333333333332,4851.733333333334
3951,126823,109390,17433,18,7045.722222222223,6077.222222222223,968.5
3952,221913,201795,20118,33,6724.636363636364,6115.0,609.6363636363636
3953,668122,597676,70446,18,37117.88888888889,33204.22222222222,3913.6666666666665
3954,410945,391159,19786,66,6226.439393939394,5926.651515151515,299.7878787878788
3955,624742,560029,64713,65,9611.415384615384,8615.83076923077,995.5846153846154
3956,340051,271189,68862,26,13078.884615384615,10430.346153846154,2648.5384615384614
3957,997654,928873,68781,30,33255.13333333333,30962.433333333334,2292.7
3958,304855,252465,52390,12,25404.583333333332,21038.75,4365.833333333333
3959,464491,431927,32564,22,21113.227272727272,19633.045454545456,1480.1818181818182
3960,342944,317539,25405,70,4899.2,4536.271428571428,362.92857142857144
3961,81495,69931,11564,23,3543.2608695652175,3040.478260869565,502.7826086956522
3962,39100,37100,2000,24,1629.1666666666667,1545.8333333333333,83.33333333333333
3963,211091,162855,48236,14,15077.92857142857,11632.5,3445.4285714285716
3964,76002,62818,13184,23,3304.4347826086955,2731.217391304348,573.2173913043479
3965,1198983,1121725,77258,67,17895.268656716416,16742.16417910448,1153.1044776119404
3966,159619,133439,26180,35,4560.542857142857,3812.542857142857,748.0
3967,1240671,1155316,85355,27,45950.77777777778,42789.48148148148,3161.296296296296
3968,692968,587665,105303,35,19799.085714285713,16790.428571428572,3008.657142857143
3969,1268609,1245754,22855,66,19221.348484848484,18875.060606060608,346.2878787878788
3970,1557655,1502020,55635,37,42098.78378378379,40595.13513513513,1503.6486486486488
3971,606189,553774,52415,21,28866.14285714286,26370.190476190477,2495.9523809523807
3972,1199163,1126435,72728,62,19341.33870967742,18168.3064516129,1173.032258064516
3973,442503,410312,32191,37,11959.54054054054,11089.513513513513,870.027027027027
3974,571617,537565,34052,33,17321.727272727272,16289.848484848484,1031.878787878788
3975,177657,154823,22834,50,3553.14,3096.46,456.68
3976,209513,177847,31666,32,6547.28125,5557.71875,989.5625
3977,297830,280486,17344,63,4727.460317460317,4452.158730158731,275.3015873015873
3978,1126894,1084420,42474,46,24497.695652173912,23574.347826086956,923.3478260869565
3979,406553,377275,29278,34,11957.441176470587,11096.323529411764,861.1176470588235
3980,742501,674984,67517,68,10919.132352941177,9926.235294117647,992.8970588235294
3981,163221,149458,13763,47,3472.7872340425533,3179.9574468085107,292.82978723404256
3982,217934,170133,47801,65,3352.8307692307694,2617.4307692307693,735.4
3983,1137757,1090490,47267,70,16253.671428571428,15578.42857142857,675.2428571428571
3984,98858,82502,16356,24,4119.083333333333,3437.5833333333335,681.5
3985,70896,54001,16895,17,4170.35294117647,3176.529411764706,993.8235294117648
3986,222945,187221,35724,18,12385.833333333334,10401.166666666666,1984.6666666666667
3987,183694,165762,17932,15,12246.266666666666,11050.8,1195.4666666666667
3988,139697,101920,37777,19,7352.473684210527,5364.210526315789,1988.2631578947369
3989,185643,162967,22676,45,4125.4,3621.488888888889,503.9111111111111
3990,648911,631274,17637,22,29495.954545454544,28694.272727272728,801.6818181818181
3991,168954,138918,30036,24,7039.75,5788.25,1251.5
3992,261111,222289,38822,12,21759.25,18524.083333333332,3235.1666666666665
3993,771758,689626,82132,35,22050.22857142857,19703.6,2346.6285714285714
3994,1227009,1179748,47261,33,37182.09090909091,35749.93939393939,1432.1515151515152
3995,456233,395473,60760,40,11405.825,9886.825,1519.0
3996,122276,86339,35937,18,6793.111111111111,4796.611111111111,1996.5
3997,529945,487410,42535,59,8982.118644067798,8261.186440677966,720.9322033898305
3998,595089,541349,53740,32,18596.53125,16917.15625,1679.375
3999,1135129,1029988,105141,67,16942.223880597016,15372.955223880597,1569.2686567164178
4000,579124,473030,106094,64,9048.8125,7391.09375,1657.71875
4001,58781,45000,13781,46,1277.8478260869565,978.2608695652174,299.5869565217391
4003,946223,886623,59600,16,59138.9375,55413.9375,3725.0
4008,78400,10900,67500,33,2375.757575757576,330.3030303030303,2045.4545454545455
4009,1573904,1484855,89049,58,27136.275862068964,25600.94827586207,1535.3275862068965
4010,439119,370149,68970,28,15682.82142857143,13219.607142857143,2463.214285714286
4013,951360,893038,58322,62,15344.516129032258,14403.838709677419,940.6774193548387
4014,2125570,2057140,68430,43,49431.86046511628,47840.46511627907,1591.3953488372092
4026,677896,614357,63539,22,30813.454545454544,27925.31818181818,2888.1363636363635
4033,343512,305244,38268,25,13740.48,12209.76,1530.72
4034,541316,466448,74868,71,7624.169014084507,6569.69014084507,1054.4788732394366
4035,2206468,2128338,78130,65,33945.661538461536,32743.66153846154,1202.0
4047,1245041,1179382,65659,39,31924.128205128207,30240.5641025641,1683.5641025641025
4052,530188,493381,36807,23,23051.652173913044,21451.347826086956,1600.304347826087
4055,1575490,1548510,26980,71,22190.0,21810.0,380.0
4059,60173,75600,-15427,62,970.5322580645161,1219.3548387096773,-248.82258064516128
4066,1949475,1912118,37357,55,35445.0,34765.781818181815,679.2181818181818
4069,167243,91500,75743,25,6689.72,3660.0,3029.72
4071,633458,598794,34664,28,22623.5,21385.5,1238.0
4078,1848936,1731390,117546,71,26041.352112676057,24385.774647887323,1655.5774647887324
4079,2486180,2456849,29331,61,40757.04918032787,40276.2131147541,480.8360655737705
4081,542576,535532,7044,41,13233.560975609756,13061.756097560976,171.8048780487805
4082,1129078,1043978,85100,49,23042.408163265307,21305.673469387755,1736.734693877551
4086,1340397,1257784,82613,29,46220.58620689655,43371.862068965514,2848.7241379310344
4088,1020757,1005842,14915,33,30932.030303030304,30480.060606060608,451.969696969697
4090,47703,23700,24003,25,1908.12,948.0,960.12
4091,285085,238576,46509,16,17817.8125,14911.0,2906.8125
4092,439016,356200,82816,33,13303.515151515152,10793.939393939394,2509.5757575757575
4093,414806,395975,18831,69,6011.68115942029,5738.768115942029,272.9130434782609
4099,622370,570843,51527,31,20076.451612903227,18414.290322580644,1662.1612903225807
4102,117593,65500,52093,25,4703.72,2620.0,2083.72
4103,1961569,1872120,89449,47,41735.51063829787,39832.34042553192,1903.1702127659576
4105,322392,273815,48577,43,7497.488372093023,6367.790697674419,1129.6976744186047
4109,307980,275030,32950,46,6695.217391304348,5978.913043478261,716.304347826087
4116,746342,652968,93374,14,53310.142857142855,46640.57142857143,6669.571428571428
4119,337985,289205,48780,62,5451.370967741936,4664.596774193548,786.7741935483871
4121,333297,315785,17512,42,7935.642857142857,7518.690476190476,416.95238095238096
4127,288501,288126,375,31,9306.483870967742,9294.387096774193,12.096774193548388
4128,451715,384786,66929,15,30114.333333333332,25652.4,4461.933333333333
4130,406335,360600,45735,18,22574.166666666668,20033.333333333332,2540.8333333333335
4131,2661661,2580513,81148,52,51185.78846153846,49625.25,1560.5384615384614
4132,84106,41400,42706,14,6007.571428571428,2957.1428571428573,3050.4285714285716
4134,2357203,2327406,29797,69,34162.362318840576,33730.52173913043,431.84057971014494
4140,308401,259380,49021,12,25700.083333333332,21615.0,4085.0833333333335
4143,361507,283150,78357,14,25821.928571428572,20225.0,5596.928571428572
4144,1027947,994900,33047,28,36712.392857142855,35532.142857142855,1180.25
4150,347033,282045,64988,17,20413.70588235294,16590.882352941175,3822.823529411765
4156,503362,477323,26039,18,27964.555555555555,26517.944444444445,1446.611111111111
4158,463281,407397,55884,15,30885.4,27159.8,3725.6
4159,507828,454615,53213,65,7812.738461538462,6994.076923076923,818.6615384615385
4161,576710,501415,75295,46,12537.173913043478,10900.326086956522,1636.8478260869565
4171,1998522,1966388,32134,66,30280.636363636364,29793.757575757576,486.8787878787879
4173,254857,206515,48342,61,4177.983606557377,3385.4918032786886,792.4918032786885
4186,637998,599169,38829,28,22785.64285714286,21398.89285714286,1386.75
4190,568164,546101,22063,38,14951.684210526315,14371.078947368422,580.6052631578947
4195,2580885,2531407,49478,55,46925.181818181816,46025.58181818182,899.6
4204,117260,102590,14670,34,3448.823529411765,3017.3529411764707,431.47058823529414
4208,92132,65655,26477,20,4606.6,3282.75,1323.85
4214,1266044,1238255,27789,33,38364.969696969696,37522.878787878784,842.0909090909091
4225,1631200,1552430,78770,67,24346.268656716416,23170.597014925374,1175.6716417910447
4237,1863696,1834624,29072,60,31061.6,30577.066666666666,484.53333333333336
4240,2164215,2119163,45052,70,30917.35714285714,30273.757142857143,643.6
4245,954384,899093,55291,55,17352.436363636363,16347.145454545454,1005.290909090909
4253,1580747,1521103,59644,35,45164.2,43460.08571428571,1704.1142857142856
4254,506098,483345,22753,67,7553.701492537313,7214.104477611941,339.5970149253731
4255,2356819,2251708,105111,61,38636.37704918033,36913.24590163935,1723.1311475409836
4258,1259196,1239897,19299,39,32287.076923076922,31792.23076923077,494.84615384615387
4259,2749122,2689718,59404,56,49091.46428571428,48030.67857142857,1060.7857142857142
4260,1660509,1608582,51927,62,26782.40322580645,25944.870967741936,837.5322580645161
4263,317438,277770,39668,41,7742.390243902439,6774.878048780488,967.5121951219512
4264,1444075,1354640,89435,60,24067.916666666668,22577.333333333332,1490.5833333333333
4266,425547,396032,29515,22,19343.045454545456,18001.454545454544,1341.590909090909
4268,345444,283495,61949,22,15702.0,12886.136363636364,2815.8636363636365
4269,1330857,1280772,50085,36,36968.25,35577.0,1391.25
4273,793441,792800,641,33,24043.666666666668,24024.242424242424,19.424242424242426
4276,2075889,1981975,93914,53,39167.71698113208,37395.75471698113,1771.9622641509434
4283,1169616,1068995,100621,50,23392.32,21379.9,2012.42
4286,521093,426700,94393,25,20843.72,17068.0,3775.72
4287,453283,437515,15768,62,7311.0161290322585,7056.693548387097,254.32258064516128
4293,1375249,1324315,50934,34,40448.5,38950.44117647059,1498.0588235294117
4296,1461963,1415010,46953,71,20591.028169014084,19929.718309859156,661.3098591549295
4301,260806,223895,36911,18,14489.222222222223,12438.611111111111,2050.6111111111113
4309,62734,15000,47734,18,3485.222222222222,833.3333333333334,2651.8888888888887
4318,3465208,3407160,58048,68,50958.94117647059,50105.294117647056,853.6470588235294
4320,1458875,1418855,40020,29,50306.03448275862,48926.03448275862,1380.0
4321,3313672,3200294,113378,68,48730.470588235294,47063.14705882353,1667.3235294117646
4328,407864,395835,12029,54,7553.037037037037,7330.277777777777,222.75925925925927
4329,542871,519040,23831,58,9359.844827586207,8948.965517241379,410.87931034482756
4330,1386524,1309014,77510,41,33817.65853658537,31927.170731707316,1890.4878048780488
4332,348030,310285,37745,12,29002.5,25857.083333333332,3145.4166666666665
4336,675929,618665,57264,17,39760.529411764706,36392.05882352941,3368.470588235294
4337,2564333,2511021,53312,61,42038.24590163935,41164.27868852459,873.9672131147541
4342,1308217,1245744,62473,32,40881.78125,38929.5,1952.28125
4343,1057666,956340,101326,61,17338.786885245903,15677.704918032787,1661.0819672131147
4346,1596607,1527109,69498,33,48382.030303030304,46276.030303030304,2106.0
4347,458588,432975,25613,69,6646.202898550725,6275.0,371.2028985507246
4349,973094,887836,85258,27,36040.51851851852,32882.81481481482,3157.703703703704
4350,1689558,1580640,108918,68,24846.441176470587,23244.70588235294,1601.735294117647
4352,1752362,1687925,64437,65,26959.415384615386,25968.076923076922,991.3384615384615
4354,843079,789027,54052,23,36655.608695652176,34305.52173913043,2350.086956521739
4355,520313,502170,18143,70,7433.042857142857,7173.857142857143,259.1857142857143
4356,435080,460917,-25837,59,7374.237288135593,7812.152542372882,-437.91525423728814
4358,1083432,992951,90481,22,49246.90909090909,45134.13636363636,4112.772727272727
4361,1716662,1613905,102757,33,52020.06060606061,48906.21212121212,3113.848484848485
4368,689564,640466,49098,47,14671.574468085106,13626.936170212766,1044.6382978723404
4375,1371957,1308203,63754,26,52767.57692307692,50315.5,2452.076923076923
4377,2654276,2597287,56989,68,39033.470588235294,38195.39705882353,838.0735294117648
4379,196338,183935,12403,30,6544.6,6131.166666666667,413.43333333333334
4383,1138523,1064147,74376,25,45540.92,42565.88,2975.04
4385,472127,444255,27872,61,7739.786885245901,7282.868852459016,456.91803278688525
4386,273737,251929,21808,13,21056.69230769231,19379.153846153848,1677.5384615384614
4389,461317,411160,50157,29,15907.48275862069,14177.931034482759,1729.551724137931
4405,784839,777963,6876,27,29068.11111111111,28813.444444444445,254.66666666666666
4408,2060810,2030584,30226,56,36800.17857142857,36260.42857142857,539.75
4413,2151784,2127603,24181,59,36470.91525423729,36061.06779661017,409.8474576271187
4414,912599,881089,31510,63,14485.698412698413,13985.539682539682,500.1587301587302
4415,1127789,1081309,46480,41,27507.048780487807,26373.39024390244,1133.658536585366
4416,477710,404490,73220,58,8236.379310344828,6973.9655172413795,1262.4137931034484
4418,871533,842429,29104,58,15026.431034482759,14524.637931034482,501.7931034482759
4423,1390697,1321861,68836,44,31606.75,30042.295454545456,1564.4545454545455
4424,340152,260150,80002,35,9718.628571428571,7432.857142857143,2285.7714285714287
4427,815884,801681,14203,66,12361.878787878788,12146.681818181818,215.1969696969697
4434,2530641,2459083,71558,48,52721.6875,51230.895833333336,1490.7916666666667
4437,444441,409100,35341,63,7054.619047619048,6493.650793650793,560.968253968254
4438,222830,172140,50690,28,7958.214285714285,6147.857142857143,1810.357142857143
4439,200736,167325,33411,36,5576.0,4647.916666666667,928.0833333333334
4442,408387,378305,30082,28,14585.25,13510.892857142857,1074.357142857143
4445,224322,191365,32957,16,14020.125,11960.3125,2059.8125
4447,1011478,942123,69355,30,33715.933333333334,31404.1,2311.8333333333335
4448,2383427,2306310,77117,66,36112.530303030304,34944.09090909091,1168.439393939394
4454,287954,228705,59249,24,11998.083333333334,9529.375,2468.7083333333335
4456,1131561,1075670,55891,27,41909.666666666664,39839.62962962963,2070.037037037037
4458,133397,111515,21882,32,4168.65625,3484.84375,683.8125
4462,982312,958524,23788,36,27286.444444444445,26625.666666666668,660.7777777777778
4463,548354,518085,30269,63,8704.031746031746,8223.57142857143,480.46031746031747
4467,339426,308205,31221,20,16971.3,15410.25,1561.05
4470,2754038,2655905,98133,61,45148.16393442623,43539.42622950819,1608.7377049180327
4471,595017,537718,57299,18,33056.5,29873.222222222223,3183.277777777778
4473,1023913,963233,60680,38,26945.07894736842,25348.236842105263,1596.842105263158
4475,379134,347055,32079,20,18956.7,17352.75,1603.95
4476,782159,757262,24897,49,15962.42857142857,15454.326530612245,508.1020408163265
4478,1726265,1635200,91065,65,26557.923076923078,25156.923076923078,1401.0
4480,253944,220245,33699,28,9069.42857142857,7865.892857142857,1203.5357142857142
4484,2427937,2345958,81979,70,34684.81428571429,33513.68571428571,1171.1285714285714
4488,325892,289205,36687,32,10184.125,9037.65625,1146.46875
4493,602664,570303,32361,26,23179.384615384617,21934.73076923077,1244.6538461538462
4503,1983397,1908984,74413,47,42199.936170212764,40616.68085106383,1583.2553191489362
4511,510968,485754,25214,63,8110.603174603175,7710.380952380952,400.22222222222223
4514,3214508,3115388,99120,60,53575.13333333333,51923.13333333333,1652.0
4519,90781,33200,57581,53,1712.8490566037735,626.4150943396227,1086.433962264151
4526,840959,757940,83019,61,13786.213114754099,12425.245901639344,1360.967213114754
4527,462592,438946,23646,18,25699.555555555555,24385.88888888889,1313.6666666666667
4533,954193,866057,88136,16,59637.0625,54128.5625,5508.5
4534,123849,92200,31649,22,5629.5,4190.909090909091,1438.590909090909
4537,931045,879127,51918,29,32105.0,30314.724137931036,1790.2758620689656
4538,58863,34500,24363,42,1401.5,821.4285714285714,580.0714285714286
4543,374833,309793,65040,62,6045.693548387097,4996.6612903225805,1049.032258064516
4550,227464,200290,27174,22,10339.272727272728,9104.09090909091,1235.1818181818182
4576,1403214,1349654,53560,66,21260.81818181818,20449.303030303032,811.5151515151515
4580,1986158,1943677,42481,52,38195.346153846156,37378.403846153844,816.9423076923077
4585,461318,409207,52111,30,15377.266666666666,13640.233333333334,1737.0333333333333
4588,161866,164695,-2829,28,5780.928571428572,5881.964285714285,-101.03571428571429
4589,267800,250854,16946,43,6227.906976744186,5833.813953488372,394.09302325581393
4596,1571567,1525812,45755,69,22776.333333333332,22113.217391304348,663.1159420289855
4616,901530,838094,63436,15,60102.0,55872.933333333334,4229.066666666667
4618,694859,700716,-5857,29,23960.655172413793,24162.620689655174,-201.9655172413793
4626,1068015,1008381,59634,30,35600.5,33612.7,1987.8
4631,591614,514411,77203,24,24650.583333333332,21433.791666666668,3216.7916666666665
4650,437150,395109,42041,38,11503.947368421053,10397.605263157895,1106.342105263158
4659,1891378,1797938,93440,62,30506.09677419355,28999.0,1507.0967741935483
4660,824858,789702,35156,23,35863.391304347824,34334.86956521739,1528.5217391304348
4681,927421,873163,54258,40,23185.525,21829.075,1356.45
4715,1313165,1279635,33530,26,50506.346153846156,49216.730769230766,1289.6153846153845
4725,619403,585953,33450,20,30970.15,29297.65,1672.5
4727,1840069,1766013,74056,46,40001.5,38391.586956521736,1609.9130434782608
4729,202643,189040,13603,19,10665.421052631578,9949.473684210527,715.9473684210526
4743,2871762,2780314,91448,67,42862.119402985074,41497.22388059701,1364.8955223880596
4746,1230029,1169324,60705,22,55910.40909090909,53151.09090909091,2759.318181818182
4753,291911,284125,7786,25,11676.44,11365.0,311.44
4768,1338194,1300377,37817,30,44606.46666666667,43345.9,1260.5666666666666
4774,1531319,1449648,81671,59,25954.5593220339,24570.305084745763,1384.2542372881355
4784,549778,473660,76118,16,34361.125,29603.75,4757.375
4794,445404,439357,6047,24,18558.5,18306.541666666668,251.95833333333334
4803,205738,169994,35744,30,6857.933333333333,5666.466666666666,1191.4666666666667
4825,686035,664446,21589,54,12704.351851851852,12304.555555555555,399.7962962962963
4851,1459620,1361361,98259,34,42930.0,40040.029411764706,2889.970588235294
4852,515037,492181,22856,44,11705.386363636364,11185.931818181818,519.4545454545455
4858,822216,789105,33111,18,45678.666666666664,43839.166666666664,1839.5
4863,1386177,1325314,60863,33,42005.36363636364,40161.030303030304,1844.3333333333333
4894,2159659,2078060,81599,66,32722.10606060606,31485.757575757576,1236.3484848484848
4907,1010910,942103,68807,58,17429.48275862069,16243.155172413793,1186.3275862068965
4937,2622818,2556239,66579,70,37468.828571428574,36517.7,951.1285714285714
4948,1081944,1019640,62304,41,26388.878048780487,24869.268292682926,1519.6097560975609
4949,1067255,1002708,64547,26,41048.269230769234,38565.692307692305,2482.576923076923
4969,1449686,1348167,101519,28,51774.5,48148.82142857143,3625.6785714285716
4981,894465,878700,15765,35,25556.14285714286,25105.714285714286,450.42857142857144
4994,1066531,1033803,32728,35,30472.314285714285,29537.22857142857,935.0857142857143
