account_id,Loan,LoanStatus,LoanDate,LoanDuration,LoanPayments,loanAmount
376,NO,NULL,NULL,NULL,NULL,NULL
415,NO,NULL,NULL,NULL,NULL,NULL
488,NO,NULL,NULL,NULL,NULL,NULL
614,NO,NULL,NULL,NULL,NULL,NULL
710,NO,NULL,NULL,NULL,NULL,NULL
767,NO,NULL,NULL,NULL,NULL,NULL
795,NO,NULL,NULL,NULL,NULL,NULL
850,NO,NULL,NULL,NULL,NULL,NULL
1170,NO,NULL,NULL,NULL,NULL,NULL
1247,YES,D,1995-03-16,48,2077.00,99696
1488,NO,NULL,NULL,NULL,NULL,NULL
1964,NO,NULL,NULL,NULL,NULL,NULL
2006,NO,NULL,NULL,NULL,NULL,NULL
2066,NO,NULL,NULL,NULL,NULL,NULL
2085,NO,NULL,NULL,NULL,NULL,NULL
2239,NO,NULL,NULL,NULL,NULL,NULL
2243,NO,NULL,NULL,NULL,NULL,NULL
2403,NO,NULL,NULL,NULL,NULL,NULL
2633,NO,NULL,NULL,NULL,NULL,NULL
2791,NO,NULL,NULL,NULL,NULL,NULL
2856,NO,NULL,NULL,NULL,NULL,NULL
2957,NO,NULL,NULL,NULL,NULL,NULL
3025,NO,NULL,NULL,NULL,NULL,NULL
3310,NO,NULL,NULL,NULL,NULL,NULL
3314,NO,NULL,NULL,NULL,NULL,NULL
3338,NO,NULL,NULL,NULL,NULL,NULL
3387,NO,NULL,NULL,NULL,NULL,NULL
3464,NO,NULL,NULL,NULL,NULL,NULL
3784,NO,NULL,NULL,NULL,NULL,NULL
3816,NO,NULL,NULL,NULL,NULL,NULL
3872,NO,NULL,NULL,NULL,NULL,NULL
3964,NO,NULL,NULL,NULL,NULL,NULL
3987,NO,NULL,NULL,NULL,NULL,NULL
4003,NO,NULL,NULL,NULL,NULL,NULL
4346,NO,NULL,NULL,NULL,NULL,NULL
10915,YES,C,1998-06-11,60,2541.00,152460
10954,YES,C,1997-04-02,60,312.00,18720
82,NO,NULL,NULL,NULL,NULL,NULL
83,NO,NULL,NULL,NULL,NULL,NULL
307,NO,NULL,NULL,NULL,NULL,NULL
444,NO,NULL,NULL,NULL,NULL,NULL
493,NO,NULL,NULL,NULL,NULL,NULL
532,NO,NULL,NULL,NULL,NULL,NULL
553,NO,NULL,NULL,NULL,NULL,NULL
554,NO,NULL,NULL,NULL,NULL,NULL
581,NO,NULL,NULL,NULL,NULL,NULL
620,NO,NULL,NULL,NULL,NULL,NULL
708,NO,NULL,NULL,NULL,NULL,NULL
768,NO,NULL,NULL,NULL,NULL,NULL
880,NO,NULL,NULL,NULL,NULL,NULL
964,NO,NULL,NULL,NULL,NULL,NULL
1029,NO,NULL,NULL,NULL,NULL,NULL
1108,NO,NULL,NULL,NULL,NULL,NULL
1124,NO,NULL,NULL,NULL,NULL,NULL
1325,NO,NULL,NULL,NULL,NULL,NULL
1430,NO,NULL,NULL,NULL,NULL,NULL
1608,NO,NULL,NULL,NULL,NULL,NULL
1856,NO,NULL,NULL,NULL,NULL,NULL
1899,NO,NULL,NULL,NULL,NULL,NULL
1967,YES,C,1996-04-21,48,5194.00,249312
1976,NO,NULL,NULL,NULL,NULL,NULL
1979,NO,NULL,NULL,NULL,NULL,NULL
2237,NO,NULL,NULL,NULL,NULL,NULL
2313,NO,NULL,NULL,NULL,NULL,NULL
2360,NO,NULL,NULL,NULL,NULL,NULL
2408,NO,NULL,NULL,NULL,NULL,NULL
2613,NO,NULL,NULL,NULL,NULL,NULL
2686,NO,NULL,NULL,NULL,NULL,NULL
2713,NO,NULL,NULL,NULL,NULL,NULL
2753,YES,C,1997-09-30,24,2768.00,66432
3016,NO,NULL,NULL,NULL,NULL,NULL
3176,NO,NULL,NULL,NULL,NULL,NULL
3517,NO,NULL,NULL,NULL,NULL,NULL
3672,NO,NULL,NULL,NULL,NULL,NULL
3871,NO,NULL,NULL,NULL,NULL,NULL
3952,NO,NULL,NULL,NULL,NULL,NULL
3982,NO,NULL,NULL,NULL,NULL,NULL
4269,NO,NULL,NULL,NULL,NULL,NULL
4803,YES,C,1997-02-25,48,1232.00,59136
6353,YES,C,1995-02-12,60,1332.00,79920
8159,YES,A,1995-06-13,24,1241.00,29784
9138,YES,D,1997-06-03,60,4537.00,272220
119,NO,NULL,NULL,NULL,NULL,NULL
212,NO,NULL,NULL,NULL,NULL,NULL
227,NO,NULL,NULL,NULL,NULL,NULL
270,NO,NULL,NULL,NULL,NULL,NULL
441,NO,NULL,NULL,NULL,NULL,NULL
653,NO,NULL,NULL,NULL,NULL,NULL
666,YES,A,1997-11-28,12,1045.00,12540
687,NO,NULL,NULL,NULL,NULL,NULL
872,NO,NULL,NULL,NULL,NULL,NULL
1127,NO,NULL,NULL,NULL,NULL,NULL
1177,NO,NULL,NULL,NULL,NULL,NULL
1432,NO,NULL,NULL,NULL,NULL,NULL
1900,NO,NULL,NULL,NULL,NULL,NULL
1914,NO,NULL,NULL,NULL,NULL,NULL
1966,NO,NULL,NULL,NULL,NULL,NULL
2346,NO,NULL,NULL,NULL,NULL,NULL
2422,NO,NULL,NULL,NULL,NULL,NULL
2537,NO,NULL,NULL,NULL,NULL,NULL
2635,NO,NULL,NULL,NULL,NULL,NULL
2658,NO,NULL,NULL,NULL,NULL,NULL
2855,NO,NULL,NULL,NULL,NULL,NULL
3028,NO,NULL,NULL,NULL,NULL,NULL
3373,NO,NULL,NULL,NULL,NULL,NULL
3428,NO,NULL,NULL,NULL,NULL,NULL
3549,NO,NULL,NULL,NULL,NULL,NULL
3600,NO,NULL,NULL,NULL,NULL,NULL
3670,NO,NULL,NULL,NULL,NULL,NULL
3680,NO,NULL,NULL,NULL,NULL,NULL
3895,NO,NULL,NULL,NULL,NULL,NULL
3942,YES,C,1997-10-14,36,2982.00,107352
4008,NO,NULL,NULL,NULL,NULL,NULL
4158,NO,NULL,NULL,NULL,NULL,NULL
4576,YES,A,1994-06-04,36,8339.00,300204
4585,YES,C,1996-10-10,48,1347.00,64656
5944,YES,C,1998-06-18,48,1640.00,78720
7894,YES,C,1997-10-21,36,4254.00,153144
9859,YES,C,1997-08-10,60,5010.00,300600
10233,YES,C,1997-05-03,60,3986.00,239160
10257,YES,C,1998-09-02,12,3151.00,37812
161,NO,NULL,NULL,NULL,NULL,NULL
211,NO,NULL,NULL,NULL,NULL,NULL
219,NO,NULL,NULL,NULL,NULL,NULL
249,NO,NULL,NULL,NULL,NULL,NULL
341,NO,NULL,NULL,NULL,NULL,NULL
400,NO,NULL,NULL,NULL,NULL,NULL
578,NO,NULL,NULL,NULL,NULL,NULL
697,NO,NULL,NULL,NULL,NULL,NULL
740,NO,NULL,NULL,NULL,NULL,NULL
1003,NO,NULL,NULL,NULL,NULL,NULL
1141,NO,NULL,NULL,NULL,NULL,NULL
1210,NO,NULL,NULL,NULL,NULL,NULL
1279,NO,NULL,NULL,NULL,NULL,NULL
1345,NO,NULL,NULL,NULL,NULL,NULL
1582,NO,NULL,NULL,NULL,NULL,NULL
1685,NO,NULL,NULL,NULL,NULL,NULL
1762,YES,A,1995-04-28,36,6893.00,248148
1766,YES,C,1996-06-15,60,501.00,30060
1808,YES,C,1998-09-30,48,8033.00,385584
1892,NO,NULL,NULL,NULL,NULL,NULL
2147,NO,NULL,NULL,NULL,NULL,NULL
2311,NO,NULL,NULL,NULL,NULL,NULL
2361,YES,A,1995-04-01,36,4352.00,156672
2367,NO,NULL,NULL,NULL,NULL,NULL
2582,NO,NULL,NULL,NULL,NULL,NULL
2681,NO,NULL,NULL,NULL,NULL,NULL
2692,NO,NULL,NULL,NULL,NULL,NULL
2977,NO,NULL,NULL,NULL,NULL,NULL
3000,NO,NULL,NULL,NULL,NULL,NULL
3155,NO,NULL,NULL,NULL,NULL,NULL
3242,NO,NULL,NULL,NULL,NULL,NULL
3316,NO,NULL,NULL,NULL,NULL,NULL
3407,NO,NULL,NULL,NULL,NULL,NULL
3609,NO,NULL,NULL,NULL,NULL,NULL
3665,NO,NULL,NULL,NULL,NULL,NULL
3753,NO,NULL,NULL,NULL,NULL,NULL
3931,NO,NULL,NULL,NULL,NULL,NULL
4140,NO,NULL,NULL,NULL,NULL,NULL
4171,NO,NULL,NULL,NULL,NULL,NULL
4264,NO,NULL,NULL,NULL,NULL,NULL
4377,NO,NULL,NULL,NULL,NULL,NULL
5317,YES,C,1997-03-07,36,2505.00,90180
8896,NO,NULL,NULL,NULL,NULL,NULL
9179,YES,C,1998-02-28,60,3584.00,215040
11096,YES,C,1997-06-09,60,3555.00,213300
58,NO,NULL,NULL,NULL,NULL,NULL
127,NO,NULL,NULL,NULL,NULL,NULL
167,NO,NULL,NULL,NULL,NULL,NULL
275,NO,NULL,NULL,NULL,NULL,NULL
440,YES,C,1998-03-13,48,1756.00,84288
462,NO,NULL,NULL,NULL,NULL,NULL
577,NO,NULL,NULL,NULL,NULL,NULL
601,NO,NULL,NULL,NULL,NULL,NULL
632,NO,NULL,NULL,NULL,NULL,NULL
974,NO,NULL,NULL,NULL,NULL,NULL
1055,NO,NULL,NULL,NULL,NULL,NULL
1150,NO,NULL,NULL,NULL,NULL,NULL
1168,NO,NULL,NULL,NULL,NULL,NULL
1192,NO,NULL,NULL,NULL,NULL,NULL
1193,NO,NULL,NULL,NULL,NULL,NULL
1196,NO,NULL,NULL,NULL,NULL,NULL
1204,NO,NULL,NULL,NULL,NULL,NULL
1262,NO,NULL,NULL,NULL,NULL,NULL
1388,NO,NULL,NULL,NULL,NULL,NULL
1458,NO,NULL,NULL,NULL,NULL,NULL
2077,NO,NULL,NULL,NULL,NULL,NULL
2089,NO,NULL,NULL,NULL,NULL,NULL
2245,YES,C,1995-01-16,48,7249.00,347952
2282,NO,NULL,NULL,NULL,NULL,NULL
2296,NO,NULL,NULL,NULL,NULL,NULL
2375,NO,NULL,NULL,NULL,NULL,NULL
2718,NO,NULL,NULL,NULL,NULL,NULL
2896,NO,NULL,NULL,NULL,NULL,NULL
2969,NO,NULL,NULL,NULL,NULL,NULL
3189,YES,D,1996-12-15,60,3703.00,222180
3208,NO,NULL,NULL,NULL,NULL,NULL
3220,NO,NULL,NULL,NULL,NULL,NULL
3228,NO,NULL,NULL,NULL,NULL,NULL
3298,NO,NULL,NULL,NULL,NULL,NULL
3383,NO,NULL,NULL,NULL,NULL,NULL
3594,NO,NULL,NULL,NULL,NULL,NULL
3618,NO,NULL,NULL,NULL,NULL,NULL
3766,NO,NULL,NULL,NULL,NULL,NULL
4337,YES,A,1994-12-08,24,2142.00,51408
6097,YES,C,1997-10-22,36,728.00,26208
8169,YES,C,1997-08-12,60,1633.00,97980
8377,YES,C,1995-06-01,60,6951.00,417060
9208,YES,C,1998-10-12,24,3422.00,82128
23,NO,NULL,NULL,NULL,NULL,NULL
163,NO,NULL,NULL,NULL,NULL,NULL
389,NO,NULL,NULL,NULL,NULL,NULL
436,NO,NULL,NULL,NULL,NULL,NULL
461,NO,NULL,NULL,NULL,NULL,NULL
719,NO,NULL,NULL,NULL,NULL,NULL
777,NO,NULL,NULL,NULL,NULL,NULL
909,NO,NULL,NULL,NULL,NULL,NULL
1263,NO,NULL,NULL,NULL,NULL,NULL
1465,NO,NULL,NULL,NULL,NULL,NULL
1513,NO,NULL,NULL,NULL,NULL,NULL
1584,NO,NULL,NULL,NULL,NULL,NULL
1654,NO,NULL,NULL,NULL,NULL,NULL
1747,NO,NULL,NULL,NULL,NULL,NULL
1787,YES,B,1993-07-05,12,8033.00,96396
1822,NO,NULL,NULL,NULL,NULL,NULL
2114,NO,NULL,NULL,NULL,NULL,NULL
2388,NO,NULL,NULL,NULL,NULL,NULL
2423,NO,NULL,NULL,NULL,NULL,NULL
2455,NO,NULL,NULL,NULL,NULL,NULL
2501,NO,NULL,NULL,NULL,NULL,NULL
2775,NO,NULL,NULL,NULL,NULL,NULL
2843,NO,NULL,NULL,NULL,NULL,NULL
2867,NO,NULL,NULL,NULL,NULL,NULL
2990,NO,NULL,NULL,NULL,NULL,NULL
3270,NO,NULL,NULL,NULL,NULL,NULL
3307,NO,NULL,NULL,NULL,NULL,NULL
3312,NO,NULL,NULL,NULL,NULL,NULL
3363,NO,NULL,NULL,NULL,NULL,NULL
3478,NO,NULL,NULL,NULL,NULL,NULL
3565,NO,NULL,NULL,NULL,NULL,NULL
3595,NO,NULL,NULL,NULL,NULL,NULL
3673,NO,NULL,NULL,NULL,NULL,NULL
3695,NO,NULL,NULL,NULL,NULL,NULL
3800,NO,NULL,NULL,NULL,NULL,NULL
4010,NO,NULL,NULL,NULL,NULL,NULL
4439,NO,NULL,NULL,NULL,NULL,NULL
9337,YES,A,1994-06-04,24,2172.00,52128
88,NO,NULL,NULL,NULL,NULL,NULL
117,NO,NULL,NULL,NULL,NULL,NULL
122,NO,NULL,NULL,NULL,NULL,NULL
145,NO,NULL,NULL,NULL,NULL,NULL
168,NO,NULL,NULL,NULL,NULL,NULL
215,NO,NULL,NULL,NULL,NULL,NULL
531,NO,NULL,NULL,NULL,NULL,NULL
584,NO,NULL,NULL,NULL,NULL,NULL
596,NO,NULL,NULL,NULL,NULL,NULL
629,NO,NULL,NULL,NULL,NULL,NULL
673,NO,NULL,NULL,NULL,NULL,NULL
753,NO,NULL,NULL,NULL,NULL,NULL
833,NO,NULL,NULL,NULL,NULL,NULL
848,NO,NULL,NULL,NULL,NULL,NULL
1145,NO,NULL,NULL,NULL,NULL,NULL
1233,NO,NULL,NULL,NULL,NULL,NULL
1277,NO,NULL,NULL,NULL,NULL,NULL
1354,NO,NULL,NULL,NULL,NULL,NULL
1527,YES,B,1994-11-19,36,4557.00,164052
1772,YES,C,1996-03-13,36,5633.00,202788
1812,NO,NULL,NULL,NULL,NULL,NULL
1960,NO,NULL,NULL,NULL,NULL,NULL
2042,NO,NULL,NULL,NULL,NULL,NULL
2146,NO,NULL,NULL,NULL,NULL,NULL
2153,YES,A,1996-11-28,12,5130.00,61560
2210,NO,NULL,NULL,NULL,NULL,NULL
2227,YES,A,1995-12-12,24,3874.00,92976
2276,NO,NULL,NULL,NULL,NULL,NULL
2293,NO,NULL,NULL,NULL,NULL,NULL
2298,NO,NULL,NULL,NULL,NULL,NULL
2597,NO,NULL,NULL,NULL,NULL,NULL
2624,NO,NULL,NULL,NULL,NULL,NULL
2751,NO,NULL,NULL,NULL,NULL,NULL
2766,NO,NULL,NULL,NULL,NULL,NULL
2963,NO,NULL,NULL,NULL,NULL,NULL
3233,NO,NULL,NULL,NULL,NULL,NULL
3412,NO,NULL,NULL,NULL,NULL,NULL
3421,NO,NULL,NULL,NULL,NULL,NULL
3498,NO,NULL,NULL,NULL,NULL,NULL
3653,NO,NULL,NULL,NULL,NULL,NULL
3729,NO,NULL,NULL,NULL,NULL,NULL
3781,NO,NULL,NULL,NULL,NULL,NULL
3965,NO,NULL,NULL,NULL,NULL,NULL
4343,NO,NULL,NULL,NULL,NULL,NULL
4355,NO,NULL,NULL,NULL,NULL,NULL
5011,NO,NULL,NULL,NULL,NULL,NULL
6400,YES,B,1996-02-12,24,3017.00,72408
6425,YES,A,1994-12-20,12,3057.00,36684
8260,YES,A,1994-08-25,36,6239.00,224604
9583,YES,A,1995-12-12,24,4363.00,104712
44,NO,NULL,NULL,NULL,NULL,NULL
185,NO,NULL,NULL,NULL,NULL,NULL
277,NO,NULL,NULL,NULL,NULL,NULL
360,NO,NULL,NULL,NULL,NULL,NULL
379,NO,NULL,NULL,NULL,NULL,NULL
401,NO,NULL,NULL,NULL,NULL,NULL
465,NO,NULL,NULL,NULL,NULL,NULL
544,YES,A,1996-08-22,24,3798.00,91152
572,NO,NULL,NULL,NULL,NULL,NULL
608,NO,NULL,NULL,NULL,NULL,NULL
640,NO,NULL,NULL,NULL,NULL,NULL
715,NO,NULL,NULL,NULL,NULL,NULL
824,NO,NULL,NULL,NULL,NULL,NULL
985,NO,NULL,NULL,NULL,NULL,NULL
1033,NO,NULL,NULL,NULL,NULL,NULL
1088,NO,NULL,NULL,NULL,NULL,NULL
1121,NO,NULL,NULL,NULL,NULL,NULL
1275,NO,NULL,NULL,NULL,NULL,NULL
1369,NO,NULL,NULL,NULL,NULL,NULL
1394,NO,NULL,NULL,NULL,NULL,NULL
1424,NO,NULL,NULL,NULL,NULL,NULL
1463,NO,NULL,NULL,NULL,NULL,NULL
1558,NO,NULL,NULL,NULL,NULL,NULL
1684,NO,NULL,NULL,NULL,NULL,NULL
1722,NO,NULL,NULL,NULL,NULL,NULL
1854,NO,NULL,NULL,NULL,NULL,NULL
1886,YES,C,1996-07-31,36,4513.00,162468
1891,NO,NULL,NULL,NULL,NULL,NULL
2003,NO,NULL,NULL,NULL,NULL,NULL
2096,NO,NULL,NULL,NULL,NULL,NULL
2476,NO,NULL,NULL,NULL,NULL,NULL
2502,NO,NULL,NULL,NULL,NULL,NULL
2559,NO,NULL,NULL,NULL,NULL,NULL
2874,NO,NULL,NULL,NULL,NULL,NULL
2902,NO,NULL,NULL,NULL,NULL,NULL
3434,NO,NULL,NULL,NULL,NULL,NULL
3454,NO,NULL,NULL,NULL,NULL,NULL
3456,NO,NULL,NULL,NULL,NULL,NULL
3468,NO,NULL,NULL,NULL,NULL,NULL
3555,NO,NULL,NULL,NULL,NULL,NULL
3621,NO,NULL,NULL,NULL,NULL,NULL
3624,NO,NULL,NULL,NULL,NULL,NULL
3765,NO,NULL,NULL,NULL,NULL,NULL
3911,NO,NULL,NULL,NULL,NULL,NULL
4427,YES,A,1994-09-26,12,7318.00,87816
9140,YES,C,1998-11-10,48,334.00,16032
10905,YES,C,1997-08-23,48,1190.00,57120
11027,YES,C,1997-10-23,24,2004.00,48096
486,NO,NULL,NULL,NULL,NULL,NULL
781,NO,NULL,NULL,NULL,NULL,NULL
1022,NO,NULL,NULL,NULL,NULL,NULL
1200,NO,NULL,NULL,NULL,NULL,NULL
1419,NO,NULL,NULL,NULL,NULL,NULL
1510,NO,NULL,NULL,NULL,NULL,NULL
1602,NO,NULL,NULL,NULL,NULL,NULL
1731,NO,NULL,NULL,NULL,NULL,NULL
1773,NO,NULL,NULL,NULL,NULL,NULL
1779,NO,NULL,NULL,NULL,NULL,NULL
1957,NO,NULL,NULL,NULL,NULL,NULL
2075,NO,NULL,NULL,NULL,NULL,NULL
2212,NO,NULL,NULL,NULL,NULL,NULL
2322,YES,A,1996-06-29,24,1930.00,46320
2341,NO,NULL,NULL,NULL,NULL,NULL
2364,NO,NULL,NULL,NULL,NULL,NULL
2413,YES,C,1998-10-06,12,1496.00,17952
2464,NO,NULL,NULL,NULL,NULL,NULL
2467,NO,NULL,NULL,NULL,NULL,NULL
2474,NO,NULL,NULL,NULL,NULL,NULL
2862,NO,NULL,NULL,NULL,NULL,NULL
2911,NO,NULL,NULL,NULL,NULL,NULL
2966,NO,NULL,NULL,NULL,NULL,NULL
3019,NO,NULL,NULL,NULL,NULL,NULL
3082,NO,NULL,NULL,NULL,NULL,NULL
3102,NO,NULL,NULL,NULL,NULL,NULL
3117,NO,NULL,NULL,NULL,NULL,NULL
3119,NO,NULL,NULL,NULL,NULL,NULL
3148,NO,NULL,NULL,NULL,NULL,NULL
3164,NO,NULL,NULL,NULL,NULL,NULL
3404,NO,NULL,NULL,NULL,NULL,NULL
3492,NO,NULL,NULL,NULL,NULL,NULL
3544,NO,NULL,NULL,NULL,NULL,NULL
3561,NO,NULL,NULL,NULL,NULL,NULL
3588,NO,NULL,NULL,NULL,NULL,NULL
3683,NO,NULL,NULL,NULL,NULL,NULL
3725,NO,NULL,NULL,NULL,NULL,NULL
3733,NO,NULL,NULL,NULL,NULL,NULL
3847,NO,NULL,NULL,NULL,NULL,NULL
3855,NO,NULL,NULL,NULL,NULL,NULL
3864,NO,NULL,NULL,NULL,NULL,NULL
3914,NO,NULL,NULL,NULL,NULL,NULL
3957,NO,NULL,NULL,NULL,NULL,NULL
4318,NO,NULL,NULL,NULL,NULL,NULL
4488,NO,NULL,NULL,NULL,NULL,NULL
4511,NO,NULL,NULL,NULL,NULL,NULL
4543,NO,NULL,NULL,NULL,NULL,NULL
4949,YES,C,1997-08-30,48,6040.00,289920
11244,YES,C,1997-12-11,24,6490.00,155760
134,NO,NULL,NULL,NULL,NULL,NULL
305,NO,NULL,NULL,NULL,NULL,NULL
537,NO,NULL,NULL,NULL,NULL,NULL
737,NO,NULL,NULL,NULL,NULL,NULL
738,NO,NULL,NULL,NULL,NULL,NULL
891,NO,NULL,NULL,NULL,NULL,NULL
1067,NO,NULL,NULL,NULL,NULL,NULL
1096,NO,NULL,NULL,NULL,NULL,NULL
1115,NO,NULL,NULL,NULL,NULL,NULL
1139,NO,NULL,NULL,NULL,NULL,NULL
1251,NO,NULL,NULL,NULL,NULL,NULL
1389,YES,C,1998-09-02,24,5228.00,125472
1555,NO,NULL,NULL,NULL,NULL,NULL
1651,NO,NULL,NULL,NULL,NULL,NULL
1855,NO,NULL,NULL,NULL,NULL,NULL
1905,NO,NULL,NULL,NULL,NULL,NULL
2045,NO,NULL,NULL,NULL,NULL,NULL
2058,NO,NULL,NULL,NULL,NULL,NULL
2109,NO,NULL,NULL,NULL,NULL,NULL
2228,YES,C,1995-03-29,48,3874.00,185952
2356,NO,NULL,NULL,NULL,NULL,NULL
2508,NO,NULL,NULL,NULL,NULL,NULL
2673,NO,NULL,NULL,NULL,NULL,NULL
3018,NO,NULL,NULL,NULL,NULL,NULL
3455,YES,A,1997-03-07,12,5622.00,67464
3530,NO,NULL,NULL,NULL,NULL,NULL
3737,NO,NULL,NULL,NULL,NULL,NULL
3826,NO,NULL,NULL,NULL,NULL,NULL
3919,NO,NULL,NULL,NULL,NULL,NULL
4059,NO,NULL,NULL,NULL,NULL,NULL
5290,NO,NULL,NULL,NULL,NULL,NULL
5442,YES,B,1994-06-17,24,7281.00,174744
6157,YES,C,1997-12-28,48,5165.00,247920
6453,YES,C,1998-05-17,36,304.00,10944
6512,NO,NULL,NULL,NULL,NULL,NULL
7861,YES,A,1995-10-08,36,607.00,21852
10148,YES,C,1998-01-27,12,1842.00,22104
10152,NO,NULL,NULL,NULL,NULL,NULL
10807,YES,A,1997-03-07,12,5622.00,67464
101,NO,NULL,NULL,NULL,NULL,NULL
298,NO,NULL,NULL,NULL,NULL,NULL
535,NO,NULL,NULL,NULL,NULL,NULL
669,NO,NULL,NULL,NULL,NULL,NULL
705,NO,NULL,NULL,NULL,NULL,NULL
727,NO,NULL,NULL,NULL,NULL,NULL
905,NO,NULL,NULL,NULL,NULL,NULL
1048,NO,NULL,NULL,NULL,NULL,NULL
1051,NO,NULL,NULL,NULL,NULL,NULL
1075,NO,NULL,NULL,NULL,NULL,NULL
1094,NO,NULL,NULL,NULL,NULL,NULL
1100,NO,NULL,NULL,NULL,NULL,NULL
1129,NO,NULL,NULL,NULL,NULL,NULL
1153,NO,NULL,NULL,NULL,NULL,NULL
1164,NO,NULL,NULL,NULL,NULL,NULL
1287,NO,NULL,NULL,NULL,NULL,NULL
1418,NO,NULL,NULL,NULL,NULL,NULL
1449,NO,NULL,NULL,NULL,NULL,NULL
1507,NO,NULL,NULL,NULL,NULL,NULL
1576,NO,NULL,NULL,NULL,NULL,NULL
1720,NO,NULL,NULL,NULL,NULL,NULL
1852,NO,NULL,NULL,NULL,NULL,NULL
1895,NO,NULL,NULL,NULL,NULL,NULL
1932,NO,NULL,NULL,NULL,NULL,NULL
1933,NO,NULL,NULL,NULL,NULL,NULL
1947,NO,NULL,NULL,NULL,NULL,NULL
2071,NO,NULL,NULL,NULL,NULL,NULL
2207,NO,NULL,NULL,NULL,NULL,NULL
2250,NO,NULL,NULL,NULL,NULL,NULL
2321,NO,NULL,NULL,NULL,NULL,NULL
2328,NO,NULL,NULL,NULL,NULL,NULL
2420,NO,NULL,NULL,NULL,NULL,NULL
2480,NO,NULL,NULL,NULL,NULL,NULL
2562,NO,NULL,NULL,NULL,NULL,NULL
2819,NO,NULL,NULL,NULL,NULL,NULL
2826,NO,NULL,NULL,NULL,NULL,NULL
3023,NO,NULL,NULL,NULL,NULL,NULL
3240,NO,NULL,NULL,NULL,NULL,NULL
3335,NO,NULL,NULL,NULL,NULL,NULL
3438,NO,NULL,NULL,NULL,NULL,NULL
3940,NO,NULL,NULL,NULL,NULL,NULL
3999,NO,NULL,NULL,NULL,NULL,NULL
6699,YES,C,1997-09-24,48,2650.00,127200
30,NO,NULL,NULL,NULL,NULL,NULL
39,NO,NULL,NULL,NULL,NULL,NULL
43,NO,NULL,NULL,NULL,NULL,NULL
65,NO,NULL,NULL,NULL,NULL,NULL
110,YES,C,1997-09-08,36,4516.00,162576
318,NO,NULL,NULL,NULL,NULL,NULL
332,NO,NULL,NULL,NULL,NULL,NULL
391,NO,NULL,NULL,NULL,NULL,NULL
418,NO,NULL,NULL,NULL,NULL,NULL
509,NO,NULL,NULL,NULL,NULL,NULL
560,NO,NULL,NULL,NULL,NULL,NULL
809,NO,NULL,NULL,NULL,NULL,NULL
827,NO,NULL,NULL,NULL,NULL,NULL
926,NO,NULL,NULL,NULL,NULL,NULL
1213,NO,NULL,NULL,NULL,NULL,NULL
1276,NO,NULL,NULL,NULL,NULL,NULL
1341,NO,NULL,NULL,NULL,NULL,NULL
1485,NO,NULL,NULL,NULL,NULL,NULL
1495,NO,NULL,NULL,NULL,NULL,NULL
1565,NO,NULL,NULL,NULL,NULL,NULL
1675,NO,NULL,NULL,NULL,NULL,NULL
1776,YES,C,1998-05-27,24,1800.00,43200
1841,NO,NULL,NULL,NULL,NULL,NULL
1937,NO,NULL,NULL,NULL,NULL,NULL
2032,NO,NULL,NULL,NULL,NULL,NULL
2081,NO,NULL,NULL,NULL,NULL,NULL
2082,NO,NULL,NULL,NULL,NULL,NULL
2240,NO,NULL,NULL,NULL,NULL,NULL
2263,NO,NULL,NULL,NULL,NULL,NULL
2285,NO,NULL,NULL,NULL,NULL,NULL
2300,NO,NULL,NULL,NULL,NULL,NULL
2522,NO,NULL,NULL,NULL,NULL,NULL
2554,NO,NULL,NULL,NULL,NULL,NULL
2564,NO,NULL,NULL,NULL,NULL,NULL
2820,NO,NULL,NULL,NULL,NULL,NULL
2931,NO,NULL,NULL,NULL,NULL,NULL
3254,NO,NULL,NULL,NULL,NULL,NULL
3277,NO,NULL,NULL,NULL,NULL,NULL
3304,NO,NULL,NULL,NULL,NULL,NULL
3405,NO,NULL,NULL,NULL,NULL,NULL
3427,NO,NULL,NULL,NULL,NULL,NULL
3501,NO,NULL,NULL,NULL,NULL,NULL
3516,NO,NULL,NULL,NULL,NULL,NULL
3645,NO,NULL,NULL,NULL,NULL,NULL
3652,NO,NULL,NULL,NULL,NULL,NULL
3720,NO,NULL,NULL,NULL,NULL,NULL
3795,NO,NULL,NULL,NULL,NULL,NULL
3806,NO,NULL,NULL,NULL,NULL,NULL
3968,NO,NULL,NULL,NULL,NULL,NULL
4052,YES,C,1997-12-28,36,2948.00,106128
4132,NO,NULL,NULL,NULL,NULL,NULL
6950,YES,C,1997-02-12,48,9910.00,475680
7828,NO,NULL,NULL,NULL,NULL,NULL
8026,YES,C,1997-09-09,36,3563.00,128268
9333,NO,NULL,NULL,NULL,NULL,NULL
10345,YES,C,1998-01-21,12,2605.00,31260
10711,YES,C,1997-12-24,60,403.00,24180
68,NO,NULL,NULL,NULL,NULL,NULL
104,NO,NULL,NULL,NULL,NULL,NULL
158,NO,NULL,NULL,NULL,NULL,NULL
209,NO,NULL,NULL,NULL,NULL,NULL
222,NO,NULL,NULL,NULL,NULL,NULL
256,NO,NULL,NULL,NULL,NULL,NULL
346,NO,NULL,NULL,NULL,NULL,NULL
438,NO,NULL,NULL,NULL,NULL,NULL
685,NO,NULL,NULL,NULL,NULL,NULL
940,YES,C,1996-05-29,60,4738.00,284280
1086,NO,NULL,NULL,NULL,NULL,NULL
