account_id,yr,mon,date,M_IN,M_OUT,Balance
8856,1997,3,1997-03-31,385,27515,-27130
8856,1997,4,1997-04-30,146,2215,-2069
8856,1997,5,1997-05-15,47383,4515,42868
8856,1997,6,1997-06-15,72974,44315,28659
8856,1997,7,1997-07-15,135363,164215,-28852
8856,1997,8,1997-08-31,357,32315,-31958
8856,1997,9,1997-09-27,95460,13415,82045
8856,1997,10,1997-10-28,74610,106715,-32105
8856,1997,11,1997-11-30,488,36015,-35527
8856,1997,12,1997-12-22,68943,25415,43528
8856,1998,1,1998-01-31,1610,55115,-53505
8856,1998,2,1998-02-15,55930,30431,25499
8856,1998,3,1998-03-20,6053,20315,-14262
8856,1998,4,1998-04-03,51771,12215,39556
8856,1998,5,1998-05-31,2170,33415,-31245
8856,1998,6,1998-06-21,57689,33715,23974
8856,1998,7,1998-07-15,46920,41115,5805
8856,1998,8,1998-08-14,66193,52622,13571
8856,1998,9,1998-09-30,451,20515,-20064
8856,1998,10,1998-10-20,52185,46215,5970
8856,1998,11,1998-11-12,35900,35815,85
8856,1998,12,1998-12-26,108148,73400,34748
8896,1996,5,1996-05-02,66106,0,66106
8896,1996,6,1996-06-30,275,20100,-19825
8896,1996,7,1996-07-06,51411,45700,5711
8896,1996,8,1996-08-27,47350,41300,6050
8896,1996,9,1996-09-30,108112,86138,21974
8896,1996,10,1996-10-07,33482,62800,-29318
8896,1996,11,1996-11-28,146704,142435,4269
8896,1996,12,1996-12-04,42672,57600,-14928
8896,1997,1,1997-01-16,89082,83500,5582
8896,1997,2,1997-02-28,174,38661,-38487
8896,1997,3,1997-03-16,125303,64800,60503
8896,1997,4,1997-04-12,117118,141880,-24762
8896,1997,5,1997-05-20,47449,41200,6249
8896,1997,6,1997-06-22,16818,36400,-19582
8896,1997,7,1997-07-03,159804,82659,77145
8896,1997,8,1997-08-18,72668,111033,-38365
8896,1997,9,1997-09-02,45384,80136,-34752
8896,1997,10,1997-10-06,34838,23000,11838
8896,1997,11,1997-11-13,18993,38306,-19313
8896,1997,12,1997-12-23,9699,20200,-10501
8896,1998,1,1998-01-06,53070,43000,10070
8896,1998,2,1998-02-01,40288,43719,-3431
8896,1998,3,1998-03-24,8791,25535,-16744
8896,1998,4,1998-04-30,12,2000,-1988
8896,1998,5,1998-05-22,1606,100,1506
8896,1998,6,1998-06-07,31308,30189,1119
8896,1998,7,1998-07-21,111933,39200,72733
8896,1998,8,1998-08-29,89493,89100,393
8896,1998,9,1998-09-22,8466,49563,-41097
8896,1998,10,1998-10-18,88503,116407,-27904
8896,1998,11,1998-11-30,22,9700,-9678
8896,1998,12,1998-12-19,47273,3500,43773
8899,1994,9,1994-09-05,500,0,500
8899,1994,10,1994-10-03,76602,27800,48802
8899,1994,11,1994-11-13,119778,75000,44778
8899,1994,12,1994-12-25,46667,77043,-30376
8899,1995,1,1995-01-29,23366,62223,-38857
8899,1995,2,1995-02-11,39786,5343,34443
8899,1995,3,1995-03-31,212,35942,-35730
8899,1995,4,1995-04-03,2058,6243,-4185
8899,1995,5,1995-05-09,56674,21651,35023
8899,1995,6,1995-06-30,277,17943,-17666
8899,1995,7,1995-07-17,104616,66843,37773
8899,1995,8,1995-08-22,49370,64360,-14990
8899,1995,9,1995-09-24,57865,61943,-4078
8899,1995,10,1995-10-28,25704,34136,-8432
8899,1995,11,1995-11-05,21131,25783,-4652
8899,1995,12,1995-12-29,16062,23377,-7315
8899,1996,1,1996-01-28,16611,28032,-11421
8899,1996,2,1996-02-27,15233,5832,9401
8899,1996,3,1996-03-29,96235,52532,43703
8899,1996,4,1996-04-30,435,19832,-19397
8899,1996,5,1996-05-12,44175,29032,15143
8899,1996,6,1996-06-30,430,13532,-13102
8899,1996,7,1996-07-26,2825,17740,-14915
8899,1996,8,1996-08-25,15826,24732,-8906
8899,1996,9,1996-09-08,37297,20948,16349
8899,1996,10,1996-10-12,46404,29151,17253
8899,1996,11,1996-11-30,408,7932,-7524
8899,1996,12,1996-12-23,3239,9132,-5893
8899,1997,1,1997-01-17,24489,46632,-22143
8899,1997,2,1997-02-21,14250,5832,8418
8899,1997,3,1997-03-10,25688,13332,12356
8899,1997,4,1997-04-06,92270,90829,1441
8899,1997,5,1997-05-18,49189,34432,14757
8899,1997,6,1997-06-18,34746,45827,-11081
8899,1997,7,1997-07-02,54168,34632,19536
8899,1997,8,1997-08-20,1384,45379,-43995
8899,1997,9,1997-09-10,138337,104722,33615
8899,1997,10,1997-10-14,113734,133818,-20084
8899,1997,11,1997-11-04,53310,23200,30110
8899,1997,12,1997-12-11,75416,85132,-9716
8899,1998,1,1998-01-17,135106,164332,-29226
8899,1998,2,1998-02-03,92043,49032,43011
8899,1998,3,1998-03-03,70835,104932,-34097
8899,1998,4,1998-04-04,24272,5832,18440
8899,1998,5,1998-05-16,37606,35205,2401
8899,1998,6,1998-06-05,95460,77132,18328
8899,1998,7,1998-07-08,15604,25332,-9728
8899,1998,8,1998-08-07,67953,68732,-779
8899,1998,9,1998-09-19,7200,6132,1068
8899,1998,10,1998-10-16,44144,11932,32212
8899,1998,11,1998-11-10,109351,107932,1419
8899,1998,12,1998-12-06,67749,115002,-47253
8919,1997,7,1997-07-03,5289,0,5289
8919,1997,8,1997-08-07,13581,0,13581
8919,1997,9,1997-09-07,8748,0,8748
8919,1997,10,1997-10-07,6196,4300,1896
8919,1997,11,1997-11-07,4441,10951,-6510
8919,1997,12,1997-12-07,13350,16351,-3001
8919,1998,1,1998-01-07,8070,13231,-5161
8919,1998,2,1998-02-07,10455,5951,4504
8919,1998,3,1998-03-07,5212,6451,-1239
8919,1998,4,1998-04-07,6403,5751,652
8919,1998,5,1998-05-07,8385,6051,2334
8919,1998,6,1998-06-07,7059,6022,1037
8919,1998,7,1998-07-07,6124,7102,-978
8919,1998,8,1998-08-07,11306,6022,5284
8919,1998,9,1998-09-07,7554,8422,-868
8919,1998,10,1998-10-07,8760,6022,2738
8919,1998,11,1998-11-07,4472,7622,-3150
8919,1998,12,1998-12-07,6556,14867,-8311
8926,1997,3,1997-03-21,200,0,200
8926,1997,4,1997-04-12,24360,0,24360
8926,1997,5,1997-05-12,17754,8700,9054
8926,1997,6,1997-06-12,26606,16500,10106
8926,1997,7,1997-07-12,17835,19200,-1365
8926,1997,8,1997-08-12,17842,26862,-9020
8926,1997,9,1997-09-12,17830,22887,-5057
8926,1997,10,1997-10-12,17857,16487,1370
8926,1997,11,1997-11-12,23069,17087,5982
8926,1997,12,1997-12-12,26636,29367,-2731
8926,1998,1,1998-01-12,21707,30867,-9160
8926,1998,2,1998-02-12,27612,17231,10381
8926,1998,3,1998-03-12,17819,17831,-12
8926,1998,4,1998-04-12,17821,17531,290
8926,1998,5,1998-05-12,19019,20711,-1692
8926,1998,6,1998-06-12,26683,25291,1392
8926,1998,7,1998-07-12,20993,17231,3762
8926,1998,8,1998-08-12,17836,17931,-95
8926,1998,9,1998-09-12,17838,19131,-1293
8926,1998,10,1998-10-12,19200,20231,-1031
8926,1998,11,1998-11-12,17869,22911,-5042
8926,1998,12,1998-12-12,32787,22896,9891
8931,1996,1,1996-01-01,31451,4400,27051
8931,1996,2,1996-02-28,14121,0,14121
8931,1996,3,1996-03-31,169,12500,-12331
8931,1996,4,1996-04-25,66278,32030,34248
8931,1996,5,1996-05-01,46765,53373,-6608
8931,1996,6,1996-06-24,14222,47262,-33040
8931,1996,7,1996-07-29,9408,10373,-965
8931,1996,8,1996-08-19,57607,42359,15248
8931,1996,9,1996-09-19,78120,35573,42547
8931,1996,10,1996-10-25,129747,138173,-8426
8931,1996,11,1996-11-27,160966,149873,11093
8931,1996,12,1996-12-30,165094,160373,4721
8931,1997,1,1997-01-25,5901,67024,-61123
8931,1997,2,1997-02-21,72445,39378,33067
8931,1997,3,1997-03-01,46637,45993,644
8931,1997,4,1997-04-14,11496,33283,-21787
8931,1997,5,1997-05-04,12793,26077,-13284
8931,1997,6,1997-06-13,47845,26809,21036
8931,1997,7,1997-07-13,179013,125678,53335
8931,1997,8,1997-08-17,12295,65181,-52886
8931,1997,9,1997-09-30,294,13178,-12884
8931,1997,10,1997-10-26,60572,12378,48194
8931,1997,11,1997-11-24,11575,51093,-39518
8931,1997,12,1997-12-21,1711,11178,-9467
8931,1998,1,1998-01-24,36104,27863,8241
8931,1998,2,1998-02-24,61800,30578,31222
8931,1998,3,1998-03-29,129361,157448,-28087
8931,1998,4,1998-04-27,95379,39778,55601
8931,1998,5,1998-05-04,79705,120563,-40858
8931,1998,6,1998-06-19,7108,33835,-26727
8931,1998,7,1998-07-19,64252,37404,26848
8931,1998,8,1998-08-25,19005,15578,3427
8931,1998,9,1998-09-18,54522,45308,9214
8931,1998,10,1998-10-06,49700,21123,28577
8931,1998,11,1998-11-30,93020,108278,-15258
8931,1998,12,1998-12-26,22008,45739,-23731
8934,1993,6,1993-06-06,500,0,500
8934,1993,7,1993-07-05,17340,0,17340
8934,1993,8,1993-08-05,15147,1900,13247
8934,1993,9,1993-09-05,15235,3400,11835
8934,1993,10,1993-10-05,15279,10100,5179
8934,1993,11,1993-11-05,15302,16115,-813
8934,1993,12,1993-12-05,22800,17215,5585
8934,1994,1,1994-01-05,15059,69945,-54886
8934,1994,2,1994-02-05,28697,23,28674
8934,1994,3,1994-03-05,16492,11971,4521
8934,1994,4,1994-04-05,15186,45738,-30552
8934,1994,5,1994-05-05,28620,17,28603
8934,1994,6,1994-06-05,22615,21084,1531
8934,1994,7,1994-07-05,15212,11615,3597
8934,1994,8,1994-08-05,15198,17737,-2539
8934,1994,9,1994-09-05,15049,12315,2734
8934,1994,10,1994-10-05,15066,12115,2951
8934,1994,11,1994-11-05,15111,18215,-3104
8934,1994,12,1994-12-05,22702,31737,-9035
8934,1995,1,1995-01-05,30086,39249,-9163
8934,1995,2,1995-02-05,23975,24167,-192
8934,1995,3,1995-03-05,20825,13913,6912
8934,1995,4,1995-04-05,22444,22274,170
8934,1995,5,1995-05-05,15086,28298,-13212
8934,1995,6,1995-06-05,30938,27535,3403
8934,1995,7,1995-07-05,16085,8634,7451
8934,1995,8,1995-08-05,15081,11615,3466
8934,1995,9,1995-09-05,15156,9546,5610
8934,1995,10,1995-10-05,15152,10915,4237
8934,1995,11,1995-11-05,15168,25759,-10591
8934,1995,12,1995-12-05,22549,38228,-15679
8934,1996,1,1996-01-05,25971,31856,-5885
8934,1996,2,1996-02-05,20737,14724,6013
8934,1996,3,1996-03-05,26664,17798,8866
8934,1996,4,1996-04-05,15021,3315,11706
8934,1996,5,1996-05-05,24304,37787,-13483
8934,1996,6,1996-06-05,25141,15604,9537
8934,1996,7,1996-07-05,15098,22350,-7252
8934,1996,8,1996-08-05,19538,14500,5038
8934,1996,9,1996-09-05,15042,27369,-12327
8934,1996,10,1996-10-05,16706,14969,1737
8934,1996,11,1996-11-05,18758,8976,9782
8934,1996,12,1996-12-05,22531,32331,-9800
8934,1997,1,1997-01-05,26206,33015,-6809
8934,1997,2,1997-02-05,22401,6615,15786
8934,1997,3,1997-03-05,15057,5015,10042
8934,1997,4,1997-04-05,15081,32669,-17588
8934,1997,5,1997-05-05,15033,615,14418
8934,1997,6,1997-06-05,22588,19715,2873
8934,1997,7,1997-07-05,15089,13715,1374
8934,1997,8,1997-08-05,15116,10315,4801
8934,1997,9,1997-09-05,15094,23015,-7921
8934,1997,10,1997-10-05,15144,9315,5829
8934,1997,11,1997-11-05,15113,18115,-3002
8934,1997,12,1997-12-05,22578,23615,-1037
8934,1998,1,1998-01-05,15110,40615,-25505
8934,1998,2,1998-02-05,17715,15,17700
8934,1998,3,1998-03-05,15089,4815,10274
8934,1998,4,1998-04-05,15092,21325,-6233
8934,1998,5,1998-05-05,15119,5915,9204
8934,1998,6,1998-06-05,22589,38614,-16025
8934,1998,7,1998-07-05,24517,31346,-6829
8934,1998,8,1998-08-05,20053,7833,12220
8934,1998,9,1998-09-05,14990,27000,-12010
8934,1998,10,1998-10-05,15319,19318,-3999
8934,1998,11,1998-11-05,19473,15,19458
8934,1998,12,1998-12-05,22723,7500,15223
8957,1993,11,1993-11-13,53438,0,53438
8957,1993,12,1993-12-12,88846,75415,13431
8957,1994,1,1994-01-31,166,69534,-69368
8957,1994,2,1994-02-02,66993,32915,34078
8957,1994,3,1994-03-13,10338,23759,-13421
8957,1994,4,1994-04-12,2277,15,2262
8957,1994,5,1994-05-25,34226,6315,27911
8957,1994,6,1994-06-30,326,29715,-29389
8957,1994,7,1994-07-07,50632,68885,-18253
8957,1994,8,1994-08-18,178604,106615,71989
8957,1994,9,1994-09-10,97611,95215,2396
8957,1994,10,1994-10-17,76399,72315,4084
8957,1994,11,1994-11-07,44208,57715,-13507
8957,1994,12,1994-12-31,500,22215,-21715
8957,1995,1,1995-01-31,188,33115,-32927
8957,1995,2,1995-02-06,11137,5115,6022
8957,1995,3,1995-03-08,7362,15,7347
8957,1995,4,1995-04-07,895,15,880
8957,1995,5,1995-05-07,831,16058,-15227
8957,1995,6,1995-06-06,11520,17327,-5807
8957,1995,7,1995-07-06,12913,9954,2959
8957,1995,8,1995-08-05,9542,8715,827
8957,1995,9,1995-09-04,11846,15,11831
8957,1995,10,1995-10-04,4575,15,4560
8957,1995,11,1995-11-03,2942,9308,-6366
8957,1995,12,1995-12-03,10283,16515,-6232
8957,1996,1,1996-01-02,12455,19815,-7360
8957,1996,2,1996-02-10,53098,15,53083
8957,1996,3,1996-03-31,412,12915,-12503
8957,1996,4,1996-04-30,337,5315,-4978
8957,1996,5,1996-05-01,3658,15,3643
8957,1996,6,1996-06-30,8634,12015,-3381
8957,1996,7,1996-07-30,1001,15,986
8957,1996,8,1996-08-29,9966,18615,-8649
8957,1996,9,1996-09-28,12540,11415,1125
8957,1996,10,1996-10-28,7545,15,7530
8957,1996,11,1996-11-27,12053,21915,-9862
8957,1996,12,1996-12-27,11027,17857,-6830
8957,1997,1,1997-01-26,90993,49215,41778
8957,1997,2,1997-02-28,500,14015,-13515
8957,1997,3,1997-03-31,400,5615,-5215
8957,1997,4,1997-04-24,109375,64915,44460
8957,1997,5,1997-05-29,12447,21015,-8568
8957,1997,6,1997-06-25,12098,66015,-53917
8957,1997,7,1997-07-13,18416,9305,9111
8957,1997,8,1997-08-13,43166,11215,31951
8957,1997,9,1997-09-30,302,15515,-15213
8957,1997,10,1997-10-19,60575,32415,28160
8957,1997,11,1997-11-20,45846,62915,-17069
8957,1997,12,1997-12-04,11644,21915,-10271
8957,1998,1,1998-01-21,15959,50715,-34756
8957,1998,2,1998-02-20,13301,5415,7886
8957,1998,3,1998-03-19,23259,19473,3786
8957,1998,4,1998-04-05,75310,11515,63795
8957,1998,5,1998-05-18,95555,108915,-13360
8957,1998,6,1998-06-11,27739,49215,-21476
8957,1998,7,1998-07-23,154264,127415,26849
8957,1998,8,1998-08-31,338,14415,-14077
8957,1998,9,1998-09-30,283,19815,-19532
8957,1998,10,1998-10-18,3607,15,3592
8957,1998,11,1998-11-17,2922,15,2907
8957,1998,12,1998-12-09,5773,5400,373
8972,1996,5,1996-05-21,800,0,800
8972,1996,6,1996-06-05,31723,2900,28823
8972,1996,7,1996-07-05,21275,15800,5475
8972,1996,8,1996-08-05,21305,17400,3905
8972,1996,9,1996-09-05,21314,22100,-786
8972,1996,10,1996-10-05,21407,23390,-1983
8972,1996,11,1996-11-05,21438,24690,-3252
8972,1996,12,1996-12-05,32017,26250,5767
8972,1997,1,1997-01-05,21395,30908,-9513
8972,1997,2,1997-02-05,21303,23728,-2425
8972,1997,3,1997-03-05,21321,23068,-1747
8972,1997,4,1997-04-05,21341,15628,5713
8972,1997,5,1997-05-05,21365,20628,737
8972,1997,6,1997-06-05,31963,23528,8435
8972,1997,7,1997-07-05,21445,18628,2817
8972,1997,8,1997-08-05,21438,23728,-2290
8972,1997,9,1997-09-05,21440,26668,-5228
8972,1997,10,1997-10-05,21385,17128,4257
8972,1997,11,1997-11-05,21403,23028,-1625
8972,1997,12,1997-12-05,31970,30008,1962
8972,1998,1,1998-01-05,21387,31108,-9721
8972,1998,2,1998-02-05,21325,13828,7497
8972,1998,3,1998-03-05,21345,22048,-703
8972,1998,4,1998-04-05,21367,23828,-2461
8972,1998,5,1998-05-05,21351,22628,-1277
8972,1998,6,1998-06-05,31848,46668,-14820
8972,1998,7,1998-07-05,21268,9228,12040
8972,1998,8,1998-08-05,21288,21828,-540
8972,1998,9,1998-09-05,21297,24288,-2991
8972,1998,10,1998-10-05,21256,23508,-2252
8972,1998,11,1998-11-05,21311,15728,5583
8972,1998,12,1998-12-05,31876,32473,-597
8982,1993,9,1993-09-25,1100,0,1100
8982,1993,10,1993-10-12,119693,24600,95093
8982,1993,11,1993-11-02,83321,121215,-37894
8982,1993,12,1993-12-22,16928,32615,-15687
8982,1994,1,1994-01-23,971,25315,-24344
8982,1994,2,1994-02-14,9539,5615,3924
8982,1994,3,1994-03-10,9865,6115,3750
8982,1994,4,1994-04-23,5528,5415,113
8982,1994,5,1994-05-23,7731,10551,-2820
8982,1994,6,1994-06-22,7783,7015,768
8982,1994,7,1994-07-25,30585,4815,25770
8982,1994,8,1994-08-03,13961,21915,-7954
8982,1994,9,1994-09-11,58361,37915,20446
8982,1994,10,1994-10-31,299,26242,-25943
8982,1994,11,1994-11-19,2866,10245,-7379
8982,1994,12,1994-12-26,23797,6345,17452
8982,1995,1,1995-01-18,8496,31214,-22718
8982,1995,2,1995-02-17,31135,13545,17590
8982,1995,3,1995-03-19,2852,14445,-11593
8982,1995,4,1995-04-09,90620,81225,9395
8982,1995,5,1995-05-03,74708,51174,23534
8982,1995,6,1995-06-30,258,37345,-37087
8982,1995,7,1995-07-11,98107,82031,16076
8982,1995,8,1995-08-10,78412,39658,38754
8982,1995,9,1995-09-01,33741,56145,-22404
8982,1995,10,1995-10-31,398,11545,-11147
8982,1995,11,1995-11-27,6247,6345,-98
8982,1995,12,1995-12-14,2494,16281,-13787
8982,1996,1,1996-01-04,28459,31545,-3086
8982,1996,2,1996-02-12,11010,6345,4665
8982,1996,3,1996-03-19,67867,6345,61522
8982,1996,4,1996-04-20,40918,44302,-3384
8982,1996,5,1996-05-24,11384,39730,-28346
8982,1996,6,1996-06-30,280,23445,-23165
8982,1996,7,1996-07-19,14439,6345,8094
8982,1996,8,1996-08-10,1164,6345,-5181
8982,1996,9,1996-09-16,41136,6345,34791
8982,1996,10,1996-10-11,60782,57444,3338
8982,1996,11,1996-11-30,456,33268,-32812
8982,1996,12,1996-12-04,32131,29777,2354
8982,1997,1,1997-01-20,61113,39645,21468
8982,1997,2,1997-02-28,298,38172,-37874
8982,1997,3,1997-03-12,43341,6345,36996
8982,1997,4,1997-04-05,77630,71961,5669
8982,1997,5,1997-05-18,152879,168545,-15666
8982,1997,6,1997-06-01,95525,89845,5680
8982,1997,7,1997-07-09,28404,47385,-18981
8982,1997,8,1997-08-02,65674,13423,52251
8982,1997,9,1997-09-08,44411,62845,-18434
8982,1997,10,1997-10-31,526,16145,-15619
8982,1997,11,1997-11-25,33102,14327,18775
8982,1997,12,1997-12-31,472,13815,-13343
8982,1998,1,1998-01-01,33607,68215,-34608
8982,1998,2,1998-02-01,19638,20951,-1313
8982,1998,3,1998-03-24,59422,15915,43507
8982,1998,4,1998-04-30,486,30691,-30205
8982,1998,5,1998-05-01,33044,33091,-47
8982,1998,6,1998-06-01,14766,7615,7151
8982,1998,7,1998-07-12,140881,105615,35266
8982,1998,8,1998-08-10,43219,69015,-25796
8982,1998,9,1998-09-02,28443,22904,5539
8982,1998,10,1998-10-09,27196,10315,16881
8982,1998,11,1998-11-18,46539,27215,19324
8982,1998,12,1998-12-08,60187,76483,-16296
8998,1995,5,1995-05-24,1100,0,1100
8998,1995,6,1995-06-23,12300,0,12300
8998,1995,7,1995-07-23,6100,0,6100
8998,1995,8,1995-08-22,1900,0,1900
8998,1995,9,1995-09-21,0,400,-400
8998,1995,10,1995-10-21,1500,0,1500
8998,1995,11,1995-11-20,0,2000,-2000
8998,1996,1,1996-01-26,68552,15800,52752
8998,1996,2,1996-02-29,305,27800,-27495
8998,1996,3,1996-03-08,46146,58187,-12041
8998,1996,4,1996-04-30,273,10915,-10642
8998,1996,5,1996-05-31,97,8315,-8218
8998,1996,6,1996-06-04,77749,41615,36134
8998,1996,7,1996-07-18,28570,35206,-6636
8998,1996,8,1996-08-08,43898,38415,5483
8998,1996,9,1996-09-16,27480,19815,7665
8998,1996,10,1996-10-31,233,24515,-24282
8998,1996,11,1996-11-27,47208,23249,23959
8998,1996,12,1996-12-04,118680,82915,35765
8998,1997,1,1997-01-06,41567,121515,-79948
8998,1997,2,1997-02-21,10286,10915,-629
8998,1997,3,1997-03-13,31705,22415,9290
8998,1997,4,1997-04-08,60933,45815,15118
8998,1997,5,1997-05-28,39847,33515,6332
8998,1997,6,1997-06-30,164,29015,-28851
8998,1997,7,1997-07-21,30895,17415,13480
8998,1997,8,1997-08-08,39408,52888,-13480
8998,1997,9,1997-09-30,100,10815,-10715
8998,1997,10,1997-10-09,27725,22815,4910
8998,1997,11,1997-11-30,53,12200,-12147
8998,1997,12,1997-12-08,9666,7755,1911
8998,1998,1,1998-01-21,19825,8239,11586
8998,1998,2,1998-02-18,28296,13780,14516
8998,1998,3,1998-03-02,7458,13515,-6057
8998,1998,4,1998-04-30,44,16797,-16753
8998,1998,5,1998-05-02,30662,28175,2487
8998,1998,6,1998-06-30,7,6300,-6293
8998,1998,7,1998-07-10,5296,2134,3162
8998,1998,8,1998-08-06,0,7814,-7814
8998,1998,9,1998-09-05,0,1214,-1214
8998,1998,10,1998-10-27,46211,5527,40684
8998,1998,11,1998-11-30,242,32517,-32275
8998,1998,12,1998-12-04,0,10800,-10800
9006,1994,9,1994-09-02,112167,36200,75967
9006,1994,10,1994-10-28,72487,45831,26656
9006,1994,11,1994-11-27,64188,93899,-29711
9006,1994,12,1994-12-06,48092,71064,-22972
9006,1995,1,1995-01-23,120735,130471,-9736
9006,1995,2,1995-02-04,42312,8771,33541
9006,1995,3,1995-03-04,76645,84699,-8054
9006,1995,4,1995-04-26,26976,43871,-16895
9006,1995,5,1995-05-03,122965,84234,38731
9006,1995,6,1995-06-24,18218,58971,-40753
9006,1995,7,1995-07-29,75431,68831,6600
9006,1995,8,1995-08-07,71934,91700,-19766
9006,1995,9,1995-09-22,31790,21871,9919
9006,1995,10,1995-10-04,86734,74771,11963
9006,1995,11,1995-11-05,75249,91871,-16622
9006,1995,12,1995-12-04,49824,54793,-4969
9006,1996,1,1996-01-31,28917,13671,15246
9006,1996,2,1996-02-29,274,23471,-23197
9006,1996,3,1996-03-31,18910,7771,11139
9006,1996,4,1996-04-30,216,9971,-9755
9006,1996,5,1996-05-24,1944,8271,-6327
9006,1996,6,1996-06-28,14082,8454,5628
9006,1996,7,1996-07-31,136,8454,-8318
9006,1996,8,1996-08-26,89482,35254,54228
9006,1996,9,1996-09-30,306,43093,-42787
9006,1996,10,1996-10-22,78247,35354,42893
9006,1996,11,1996-11-28,24396,29154,-4758
9006,1996,12,1996-12-01,5886,35254,-29368
9006,1997,1,1997-01-31,148,17154,-17006
9006,1997,2,1997-02-28,85,8454,-8369
9006,1997,3,1997-03-29,36125,17471,18654
9006,1997,4,1997-04-30,170,8454,-8284
9006,1997,5,1997-05-15,84417,74248,10169
9006,1997,6,1997-06-29,26457,8454,18003
9006,1997,7,1997-07-22,47898,16733,31165
9006,1997,8,1997-08-18,89967,107007,-17040
9006,1997,9,1997-09-30,200,41973,-41773
9006,1997,10,1997-10-13,79824,67954,11870
9006,1997,11,1997-11-26,21592,8454,13138
9006,1997,12,1997-12-30,108575,46454,62121
9006,1998,1,1998-01-10,23233,83777,-60544
9006,1998,2,1998-02-20,32635,20454,12181
9006,1998,3,1998-03-25,21522,23788,-2266
9006,1998,4,1998-04-17,54230,46854,7376
9006,1998,5,1998-05-30,40363,42554,-2191
9006,1998,6,1998-06-25,88197,49754,38443
9006,1998,7,1998-07-20,41115,96514,-55399
9006,1998,8,1998-08-13,75587,8454,67133
9006,1998,9,1998-09-30,331,73854,-73523
9006,1998,10,1998-10-10,15239,8454,6785
9006,1998,11,1998-11-30,284,8454,-8170
9006,1998,12,1998-12-28,46799,10524,36275
9017,1995,11,1995-11-22,700,0,700
9017,1995,12,1995-12-09,21277,0,21277
9017,1996,1,1996-01-09,12764,7000,5764
9017,1996,2,1996-02-09,12818,6600,6218
9017,1996,3,1996-03-09,12843,15100,-2257
9017,1996,4,1996-04-09,12889,15203,-2314
9017,1996,5,1996-05-09,12828,19803,-6975
9017,1996,6,1996-06-09,19102,15903,3199
9017,1996,7,1996-07-09,12844,12903,-59
9017,1996,8,1996-08-09,12810,16803,-3993
9017,1996,9,1996-09-09,12740,25203,-12463
9017,1996,10,1996-10-09,13901,2103,11798
9017,1996,11,1996-11-09,12733,14503,-1770
9017,1996,12,1996-12-09,18996,18803,193
9017,1997,1,1997-01-09,12708,27503,-14795
9017,1997,2,1997-02-09,12634,2103,10531
9017,1997,3,1997-03-09,12644,24303,-11659
9017,1997,4,1997-04-09,14838,2103,12735
9017,1997,5,1997-05-09,12693,24703,-12010
9017,1997,6,1997-06-09,18913,6503,12410
9017,1997,7,1997-07-09,12662,15803,-3141
9017,1997,8,1997-08-09,12680,11203,1477
9017,1997,9,1997-09-09,12662,15703,-3041
9017,1997,10,1997-10-09,12614,14815,-2201
9017,1997,11,1997-11-09,12579,25430,-12851
9017,1997,12,1997-12-09,18842,7151,11691
9017,1998,1,1998-01-09,12590,13403,-813
9017,1998,2,1998-02-09,12594,12403,191
9017,1998,3,1998-03-09,12668,2103,10565
9017,1998,4,1998-04-09,12680,15603,-2923
9017,1998,5,1998-05-09,12663,13803,-1140
9017,1998,6,1998-06-09,18921,19403,-482
9017,1998,7,1998-07-09,12598,19203,-6605
9017,1998,8,1998-08-09,12570,13203,-633
9017,1998,9,1998-09-09,12582,12503,79
9017,1998,10,1998-10-09,12653,2103,10550
9017,1998,11,1998-11-09,12699,25403,-12704
9017,1998,12,1998-12-09,18942,2088,16854
9024,1996,1,1996-01-05,15555,0,15555
9024,1996,2,1996-02-13,19670,0,19670
9024,1996,3,1996-03-13,15173,2200,12973
9024,1996,4,1996-04-13,15211,10600,4611
9024,1996,5,1996-05-13,15234,12715,2519
9024,1996,6,1996-06-13,22649,50065,-27416
9024,1996,7,1996-07-13,15082,14325,757
9024,1996,8,1996-08-13,15089,15165,-76
9024,1996,9,1996-09-13,15067,14085,982
9024,1996,10,1996-10-13,15068,18557,-3489
9024,1996,11,1996-11-13,15077,18057,-2980
9024,1996,12,1996-12-13,22546,19337,3209
9024,1997,1,1997-01-13,15037,23797,-8760
9024,1997,2,1997-02-13,15008,11937,3071
9024,1997,3,1997-03-13,15049,17357,-2308
9024,1997,4,1997-04-13,15021,12357,2664
9024,1997,5,1997-05-13,15041,13257,1784
9024,1997,6,1997-06-13,22543,20057,2486
9024,1997,7,1997-07-13,15095,17357,-2262
9024,1997,8,1997-08-13,15042,18157,-3115
9024,1997,9,1997-09-13,15023,18697,-3674
9024,1997,10,1997-10-13,15020,13957,1063
9024,1997,11,1997-11-13,15002,13677,1325
9024,1997,12,1997-12-13,22482,19197,3285
9024,1998,1,1998-01-13,15050,12917,2133
9024,1998,2,1998-02-13,15084,9257,5827
9024,1998,3,1998-03-13,15087,15257,-170
9024,1998,4,1998-04-13,15114,15657,-543
9024,1998,5,1998-05-13,15084,10557,4527
9024,1998,6,1998-06-13,22570,27757,-5187
9024,1998,7,1998-07-13,15073,16257,-1184
9024,1998,8,1998-08-13,15114,8657,6457
9024,1998,9,1998-09-13,15151,12257,2894
9024,1998,10,1998-10-13,15120,15057,63
9024,1998,11,1998-11-13,15166,15457,-291
9024,1998,12,1998-12-13,22616,21862,754
9030,1995,1,1995-01-21,200,0,200
