account_id,FeesOnTheAccount,T_Total_Months,T_Total_amount,T_monthly_average,W_Total_Months,W_count,W_Total_amount,W_monthly_average
3641,15,42,90846,2163.0000,43,51,43680,1022.9508
3643,0,0,0,0.0000,39,20,27800,712.8205
3644,15,64,147456,2304.0000,63,56,74910,1182.1673
3645,15,25,251472,10058.8800,29,55,245400,8510.9827
3646,30,35,211295,6037.0000,37,105,1752456,47193.6086
3647,15,24,146050,6085.4167,29,36,146320,5074.6821
3648,15,27,66663,2469.0000,28,45,62660,2232.5416
3649,15,63,407736,6472.0000,67,131,903100,13526.2107
3650,15,51,400758,7858.0000,53,96,318800,5981.2383
3651,15,66,180048,2728.0000,67,72,143100,2143.2851
3652,15,17,54090,3181.7647,18,27,61170,3436.5169
3653,15,52,273344,5256.6154,55,110,1001920,18205.6935
3654,15,60,416760,6946.0000,66,131,982200,14995.4198
3655,15,31,219821,7091.0000,34,52,351500,10218.0233
3656,15,0,0,0.0000,61,62,301950,4917.7524
3657,15,9,15330,1703.3333,11,12,35000,3106.5089
3658,15,0,0,0.0000,18,33,95500,5190.2174
3659,15,17,138492,8146.5882,21,31,141400,6733.3333
3660,15,0,0,0.0000,60,72,352000,5889.5706
3661,15,30,102610,3420.3333,30,24,45370,1534.4983
3662,15,0,0,0.0000,18,31,313800,17795.8412
3663,15,46,361652,7862.0000,48,101,949500,19726.4543
3664,15,14,84870,6062.1429,31,79,1107030,35330.7447
3665,15,4,34080,0.0000,13,14,234516,17856.5482
3667,15,55,163625,2975.0000,56,68,174680,3134.2105
3668,0,0,0,0.0000,24,13,27100,1129.1667
3669,15,56,304752,5442.0000,57,75,233100,4089.4737
3670,15,63,186543,2961.0000,62,47,93100,1493.5829
3671,15,10,30547,3054.7000,11,12,25730,2250.4373
3672,15,28,149660,5345.0000,32,64,473300,14899.2655
3673,15,30,60109,2003.6333,33,42,65070,1996.0123
3674,15,64,631820,9872.1875,69,214,2793814,40785.6058
3675,15,64,500736,7824.0000,69,166,2950406,42533.4839
3676,15,25,86294,3451.7600,27,26,50160,1873.9726
3677,15,34,77622,2283.0000,34,39,43140,1270.0687
3678,15,47,216029,4596.3617,67,151,586276,8715.6987
3679,15,35,584367,16696.2000,39,55,223440,5748.8851
3680,15,28,101500,3625.0000,29,37,69040,2364.3836
3681,15,17,140346,8255.6471,21,39,288220,13878.9727
3682,15,62,171182,2761.0000,64,62,242020,3801.3613
3683,15,60,186840,3114.0000,64,125,1396440,21661.4271
3684,15,54,181710,3365.0000,55,75,186120,3373.7764
3686,15,12,26702,2225.1667,11,10,9420,861.5854
3687,15,58,296148,5106.0000,60,89,459980,7636.6353
3688,15,0,0,0.0000,60,126,1016800,16890.3654
3689,15,0,0,0.0000,36,80,1108655,30795.9722
3690,100,10,49654,4965.4000,24,34,561200,23031.4637
3691,15,66,215622,3267.0000,67,80,221540,3324.7624
3692,15,15,52208,3480.5333,14,14,19500,1373.2394
3693,15,66,593472,8992.0000,70,122,646280,9267.8776
3694,15,25,116792,4671.6800,28,62,240700,8586.2069
3695,15,16,137717,8607.3125,19,36,146400,7651.5679
3696,15,25,93106,3724.2400,28,63,588000,21000.0000
3697,15,64,379648,5932.0000,65,101,532620,8236.3918
3698,0,0,0,0.0000,25,15,28500,1140.0000
3699,15,61,432185,7085.0000,63,114,932020,14793.9683
3700,15,14,78450,5603.5714,17,35,270000,15606.9364
3701,15,58,164952,2844.0000,58,70,178280,3050.9983
3702,15,40,386000,9650.0000,42,68,376300,8959.5238
3703,15,13,28168,2166.7692,13,14,14510,1133.5938
3704,15,67,204082,3046.0000,68,96,203460,2990.5928
3705,15,0,0,0.0000,13,30,740734,58633.2982
3706,15,28,124642,4451.5000,31,43,135260,4344.5396
3708,15,0,0,0.0000,23,41,147450,6373.9193
3709,15,30,228276,7609.2000,32,55,170500,5284.0909
3710,15,42,194586,4633.0000,44,80,387500,8806.8182
3711,15,13,69147,5319.0000,19,43,315854,16565.7692
3712,15,47,117453,2499.0000,46,55,177810,3837.6259
3713,30,0,0,0.0000,66,150,2754163,41520.0452
3714,30,48,199890,4164.3750,56,120,1632163,29145.7679
3715,0,0,0,0.0000,8,6,9900,1237.5000
3716,0,0,0,0.0000,14,8,20400,1457.1429
3717,15,50,536350,10727.0000,53,69,393381,7422.2830
3718,15,52,109564,2107.0000,54,93,112010,2069.1502
3719,15,13,44758,3442.9231,16,33,186600,11638.2536
3720,15,60,177420,2957.0000,61,73,134710,2197.5530
3721,15,29,65672,2264.5517,28,36,32390,1151.3033
3722,15,7,64984,9283.4286,11,18,89260,8474.0506
3723,15,0,0,0.0000,27,47,239050,8724.4526
3724,15,0,0,0.0000,13,20,140171,10837.9639
3725,15,38,290396,7642.0000,40,77,416120,10291.5087
3726,15,25,243698,9747.9200,28,49,742190,26633.6124
3727,15,30,253920,8464.0000,33,37,187100,5601.7964
3728,15,0,0,0.0000,51,86,627147,12305.0425
3729,15,40,117640,2941.0000,38,37,62890,1660.8275
3730,15,47,91368,1944.0000,48,52,123350,2568.0083
3731,15,25,51324,2052.9600,25,28,18030,722.1629
3732,15,14,25020,1787.1429,15,22,39260,2664.7059
3733,15,22,255829,11628.5909,26,59,969556,37100.3571
3734,15,0,0,0.0000,67,132,427024,6392.5749
3735,15,38,256496,6749.8947,32,95,1749185,54662.0313
3736,15,27,98000,3629.6296,25,34,97620,3838.2700
3737,15,42,161028,3834.0000,43,55,119250,2794.9219
3738,15,60,345000,5750.0000,64,101,1048580,16469.8429
3739,15,0,0,0.0000,19,31,386860,20219.1638
3741,15,23,101472,4411.8261,26,39,96200,3709.5116
3742,15,15,47504,3166.9333,14,10,25960,1867.6259
3743,15,28,185890,6638.9286,31,49,509200,16355.4604
3745,15,61,750910,12310.0000,65,135,1338964,20705.6289
3746,15,26,132543,5097.8077,29,50,419860,14297.1623
3747,15,52,373612,7184.8462,54,60,258040,4752.1179
3748,15,61,127988,2098.1639,61,72,67420,1109.4899
3749,15,23,93696,4073.7391,27,41,570640,21187.1287
3750,15,41,318734,7774.0000,43,91,633920,14651.4638
3751,15,58,183048,3156.0000,61,111,1145500,18778.6885
3752,15,45,163374,3630.5333,48,119,671920,13882.6446
3753,15,41,63140,1540.0000,42,74,168000,4000.0000
3754,30,30,273758,9125.2667,33,68,754935,22625.4246
3755,15,30,418500,13950.0000,34,75,1129371,33512.4926
3756,30,45,406035,9023.0000,48,88,1441212,30025.2500
3757,15,10,76472,7647.2000,14,24,380281,26843.3647
3758,15,34,140315,4126.9118,36,46,161200,4448.9420
3759,15,55,90310,1642.0000,57,70,165590,2929.0684
3760,15,0,0,0.0000,71,147,2662914,37417.9953
3763,15,36,243548,6765.2222,38,69,211600,5568.4211
3764,15,34,85204,2506.0000,35,52,83250,2408.3896
3765,15,20,42708,2135.4000,18,19,19680,1071.5064
3766,100,11,114552,10413.8182,22,32,437850,19902.2727
3767,15,32,148807,4650.2188,36,54,276720,7787.6173
3768,15,0,0,0.0000,16,34,611588,37830.1856
3769,15,26,55350,2128.8462,30,47,137170,4572.3333
3770,15,34,317100,9326.4706,37,63,427380,11417.0971
3771,15,0,0,0.0000,65,111,1785339,27466.7538
3772,15,32,256575,8017.9688,37,74,661800,18114.9635
3773,15,15,50336,3355.7333,15,19,44130,2948.5523
3774,15,22,198398,9018.0909,26,43,179420,7036.0784
3775,15,61,149328,2448.0000,61,108,240550,3943.4426
3776,15,21,149261,7107.6667,24,45,447200,18302.8649
3777,15,43,92364,2148.0000,41,24,35520,870.5882
3778,15,62,188170,3035.0000,65,139,1383380,21359.4442
3779,15,37,147297,3981.0000,40,72,332600,8294.2643
3780,15,33,53163,1611.0000,35,49,162010,4668.8761
3781,15,64,492864,7701.0000,67,104,1238080,18369.1395
3782,30,16,223769,13985.5625,20,36,386152,18867.3616
3783,15,31,97312,3139.0968,35,53,261640,7454.1311
3784,15,30,151650,5055.0000,33,50,142900,4274.1775
3785,15,65,422630,6502.0000,68,140,1497800,22058.9102
3786,15,0,0,0.0000,65,184,2930515,45084.8462
3787,15,66,290862,4407.0000,69,140,1235000,17907.2015
3788,15,0,0,0.0000,69,96,496350,7242.4611
3789,15,19,224880,11835.7895,28,46,608275,22012.3643
3790,30,0,0,0.0000,18,29,501717,27168.7906
3791,30,28,220136,7862.0000,31,73,697073,22223.3688
3792,15,60,211080,3518.0000,61,73,119200,1946.6522
3793,15,25,148356,5934.2400,27,55,209600,7762.9630
3794,15,18,86184,4788.0000,20,34,317700,15548.1240
3795,15,28,257163,9184.3929,31,53,379600,12089.1720
3796,15,63,522963,8301.0000,67,132,563800,8410.7409
3797,0,0,0,0.0000,47,20,40900,870.2128
3798,15,11,117482,10680.1818,14,25,125940,9017.1838
3799,15,20,132552,6627.6000,24,40,286600,11925.1040
3800,15,22,113344,5152.0000,25,31,104660,4186.4000
3801,15,0,0,0.0000,30,57,656600,22058.2307
3802,15,26,88452,3402.0000,26,33,54110,2049.6212
3803,15,29,155640,5366.8966,33,41,142900,4330.3030
3804,15,53,333605,6294.4340,56,161,1605806,28606.9952
3805,15,50,295400,5908.0000,51,95,399720,7832.5278
3806,15,27,156702,5803.7778,30,45,586400,19374.4493
3807,15,34,168980,4970.0000,38,73,636960,16747.4145
3808,15,60,403980,6733.0000,63,132,666040,10505.3628
3809,15,19,71720,3774.7368,22,40,180960,8151.3514
3810,15,38,108756,2862.0000,39,49,118650,3026.7857
3811,15,21,55330,2634.7619,22,33,41470,1914.0000
3812,15,43,91375,2125.0000,42,50,101440,2401.8942
3813,15,10,74375,7437.5000,13,16,78240,6080.8290
3814,0,0,0,0.0000,17,10,21600,1270.5882
3815,15,0,0,0.0000,32,68,915995,28624.8438
3816,0,0,0,0.0000,23,10,25900,1126.0870
3817,15,43,280747,6529.0000,45,71,224060,4982.8021
3818,15,68,621180,9135.0000,70,135,723340,10294.2125
3819,15,19,142040,7475.7895,24,32,139400,5848.9510
3820,15,57,459078,8054.0000,60,96,386740,6434.9418
3821,15,0,0,0.0000,29,43,300900,10375.8621
3822,15,59,687763,11657.0000,62,86,619243,9987.7903
3823,15,0,0,0.0000,41,26,153100,3734.1463
3824,15,52,322296,6198.0000,56,53,244300,4365.0983
3825,15,0,0,0.0000,58,37,249900,4308.6207
3826,15,41,185238,4518.0000,44,63,189660,4303.9334
3827,15,0,0,0.0000,49,86,476200,9646.1850
3828,15,11,24120,2192.7273,11,8,6300,551.0204
3830,15,14,82470,5890.7143,19,31,265277,14339.2973
3832,15,30,134256,4475.2000,34,48,168880,5026.1905
3833,15,11,81120,7374.5455,17,24,358860,21531.6000
3834,15,67,481354,7184.3881,70,164,610760,8725.1429
3835,15,64,485376,7584.0000,69,108,575100,8395.6204
3836,15,8,72971,9121.3750,12,17,198900,16951.7045
3837,100,0,0,0.0000,63,126,1010198,16051.8750
3838,15,0,0,0.0000,54,86,730100,13495.3789
3839,15,0,0,0.0000,46,100,1468775,32046.0000
3840,15,53,135627,2559.0000,54,78,181370,3364.9351
3841,15,43,70286,1634.5581,41,38,110790,2682.5666
3842,15,16,47192,2949.5000,12,10,11090,904.0761
3843,15,0,0,0.0000,23,31,177550,7775.9124
3844,15,62,140120,2260.0000,63,73,71480,1135.8051
3845,15,39,345774,8866.0000,43,80,769900,18072.7700
3846,15,15,32256,2150.4000,16,11,15510,1000.6452
3847,15,38,242813,6389.8158,40,82,622680,15425.5987
3848,15,24,181025,7542.7083,26,45,133920,5150.7692
3849,15,45,200115,4447.0000,49,94,658360,13435.9184
3850,15,60,429420,7157.0000,63,128,932540,14802.2222
3851,15,16,183583,11473.9375,20,18,246329,12316.4500
3852,15,10,37004,3700.4000,10,10,24130,2327.6527
3854,15,27,62160,2302.2222,29,42,51160,1778.4473
3855,15,36,263628,7323.0000,38,78,676900,17704.4464
3856,15,19,45600,2400.0000,21,27,65530,3086.1852
3857,15,9,21830,2425.5556,8,7,5160,619.2000
3858,15,0,0,0.0000,33,59,239500,7287.0183
3859,15,15,51200,3413.3333,32,69,837090,26490.1899
3860,15,46,382858,8323.0000,49,51,277553,5714.8868
3861,15,18,80313,4461.8333,22,41,452720,20578.1818
3862,15,20,232883,11644.1500,23,70,1037680,44727.5862
3863,15,58,493232,8504.0000,61,97,404160,6593.1485
3864,15,22,189451,8611.4091,26,60,786668,29987.3443
3865,15,42,249774,5947.0000,46,72,717500,15530.3030
3866,15,0,0,0.0000,35,22,147100,4218.9293
3867,15,12,71188,5932.3333,15,28,163600,10623.3766
3868,15,60,195540,3259.0000,60,61,125100,2076.9231
3869,15,48,305280,6360.0000,51,133,2424671,47264.5419
3870,15,19,73460,3866.3158,20,23,47410,2418.8776
3871,15,67,111086,1658.0000,67,83,147320,2208.6957
3872,15,14,160654,11475.2857,17,35,148378,8762.4803
3874,15,39,228579,5861.0000,41,60,206460,4990.9750
3875,15,9,64140,7126.6667,13,25,478270,37075.1938
3876,15,56,482240,8611.4286,58,69,1230026,21207.3448
3877,15,20,77931,3896.5500,24,39,442560,18440.0000
3878,15,46,88964,1934.0000,47,57,92190,1960.0992
3880,15,23,46608,2026.4348,25,48,122010,4809.8555
3881,15,28,130703,4667.9643,31,38,124880,4041.4239
3882,15,62,132104,2130.7097,63,93,118290,1888.6110
3883,15,0,0,0.0000,67,117,453800,6773.1343
3884,15,20,105231,5261.5500,24,25,119720,5016.2011
3885,15,0,0,0.0000,18,28,106220,5967.4157
3886,15,0,0,0.0000,55,103,1768786,32101.3793
3887,15,26,54351,2090.4231,28,41,55160,1981.7964
3888,0,0,0,0.0000,52,29,50500,971.1538
3889,15,13,25393,1953.3077,12,16,13210,1110.0840
3890,15,29,164010,5655.5172,33,46,171040,5257.3770
3891,15,60,190320,3172.0000,63,132,889520,14111.8985
3892,15,58,129804,2238.0000,57,64,69130,1216.3636
3893,15,19,60700,3194.7368,21,26,68140,3224.2902
3894,15,22,77418,3519.0000,24,24,59240,2461.4958
3895,15,36,158904,4414.0000,38,67,293280,7630.8760
3896,15,35,148540,4244.0000,40,72,1269898,31906.9849
3897,15,14,80250,5732.1429,18,36,324100,17972.2736
3898,15,54,143100,2650.0000,55,85,184090,3326.9277
3899,15,25,79794,3191.7600,28,56,513200,18241.7062
3901,15,0,0,0.0000,14,30,246800,17339.5785
3902,15,36,231660,6435.0000,39,61,206980,5280.1020
3903,15,43,283069,6583.0000,47,86,581060,12389.3390
3904,15,21,45650,2173.8095,22,22,17700,802.1148
3905,100,16,130713,8169.5625,18,34,545980,29889.4161
3906,15,9,55770,6196.6667,17,33,518584,30806.9703
3907,15,8,50193,6274.1250,32,63,858444,27194.6357
3908,15,17,47484,2793.1765,16,23,47040,2940.0000
3909,15,66,634194,9609.0000,71,148,1204000,16933.8959
3910,15,18,50787,2821.5000,19,14,39060,2073.9823
3911,15,7,15568,2224.0000,6,4,2550,429.7753
3912,15,51,139128,2728.0000,51,76,174650,3424.5098
3913,15,21,161326,7682.1905,24,40,223560,9315.0000
3914,15,36,220248,6118.0000,38,73,640500,16870.0615
3915,15,65,618150,9510.0000,69,138,1073800,15615.1236
3916,15,10,176192,17619.2000,7,12,83800,11223.2143
3917,15,29,180635,6228.7931,31,58,518640,16730.3226
3918,15,57,277305,4865.0000,59,79,322600,5455.4679
3919,15,9,35210,3912.2222,12,17,183700,15223.7569
3920,15,0,0,0.0000,62,94,1754131,28292.4355
3921,15,0,0,0.0000,50,108,1675341,33596.4104
3922,15,8,26577,3322.1250,8,11,42680,5425.4237
3923,15,65,327405,5037.0000,68,112,1233200,18206.6929
3924,15,29,92790,3199.6552,25,26,47120,1894.9062
3925,15,37,240611,6503.0000,38,79,1381631,36073.9164
3926,15,47,104904,2232.0000,46,62,131130,2865.1857
3927,15,57,189582,3326.0000,59,81,209080,3525.8010
3928,15,0,0,0.0000,27,39,183200,6810.4089
3930,15,39,354939,9101.0000,42,72,524560,12352.2763
3931,15,0,0,0.0000,33,67,693720,20937.2233
3932,15,24,39825,1659.3750,24,49,146880,6003.2698
3933,15,0,0,0.0000,33,59,538964,16104.5020
3934,15,7,19168,2738.2857,7,9,37700,5571.4286
3935,15,65,665422,10237.2615,68,121,1003655,14659.0312
3936,15,39,94302,2418.0000,41,62,95760,2322.3929
3937,15,30,104935,3497.8333,30,28,59320,1997.3064
3938,15,56,216664,3869.0000,61,98,1259800,20788.7789
3939,15,61,315797,5177.0000,63,113,258600,4078.8644
3940,30,0,0,0.0000,42,91,836086,19906.8095
3941,15,19,40670,2140.5263,19,18,16390,871.8085
3942,30,21,323750,15416.6667,28,57,869757,31025.8145
3943,15,28,56318,2011.3571,29,27,26490,926.2238
3944,15,35,157605,4503.0000,36,69,531400,14598.9011
3945,0,0,0,0.0000,31,12,25300,816.1290
3946,15,25,235975,9439.0000,29,43,287600,10079.4393
3947,15,31,95728,3088.0000,33,59,659780,19993.3333
3948,15,57,297257,5215.0351,59,115,646240,10910.0732
3949,15,0,0,0.0000,32,26,164500,5092.8793
3950,15,10,76505,7650.5000,15,27,276000,18606.7416
3951,15,0,0,0.0000,17,22,109180,6603.6290
3952,15,29,43645,1505.0000,31,38,157730,5132.2126
3953,15,11,47682,4334.7273,17,47,549799,32922.0958
3954,15,61,122854,2014.0000,62,102,267390,4312.7419
3955,15,61,311689,5109.6557,64,90,247440,3886.4921
3956,15,21,152394,7256.8571,24,32,118480,4978.1513
3957,30,0,0,0.0000,30,67,928123,30971.8465
3958,15,0,0,0.0000,10,14,252360,25320.4013
3959,30,0,0,0.0000,20,40,431417,21079.0065
3960,15,66,211464,3204.0000,65,68,105100,1618.5832
3961,15,18,43871,2437.2778,19,22,25790,1389.0485
3962,0,0,0,0.0000,18,14,37100,2061.1111
3963,15,9,36420,4046.6667,12,19,126300,10643.2584
3964,15,17,38628,2272.2353,18,14,23920,1309.4891
3965,15,0,0,0.0000,66,137,1120780,16862.2869
3966,15,30,54374,1812.4667,29,41,78600,2688.7115
3967,15,19,47000,2473.6842,26,62,1107956,43392.5326
3968,15,0,0,0.0000,34,67,587200,17304.5187
3969,15,61,262239,4299.0000,65,96,982600,15109.1748
3970,15,31,286624,9245.9355,36,91,1214916,33376.8132
3971,15,17,202800,11929.4118,19,30,350704,18015.6164
3972,15,58,516380,8903.1034,61,120,609200,9921.8241
3973,15,31,222112,7164.9032,35,45,187720,5343.0740
3974,15,28,135430,4836.7857,31,56,401700,12806.5887
3975,15,47,106643,2269.0000,46,51,47490,1033.1400
3976,15,27,67592,2503.4074,29,38,109850,3801.0381
3977,15,59,175466,2974.0000,59,46,104150,1769.2525
3978,15,41,258505,6305.0000,45,86,825300,18408.1784
3979,15,29,187680,6471.7241,33,52,189160,5749.5441
3980,15,64,232384,3631.0000,68,118,441640,6526.6995
3981,15,42,95088,2264.0000,42,45,53740,1289.7600
3982,15,61,131333,2153.0000,61,66,37900,623.0137
3983,15,0,0,0.0000,70,109,1089500,15542.0827
3984,15,18,34257,1903.1667,19,19,47960,2560.1423
3985,15,12,26091,2174.2500,14,13,27730,2009.4203
3986,15,13,92526,7117.3846,16,29,94500,6044.7761
3987,15,10,54912,5491.2000,13,22,110700,8739.4737
3988,15,0,0,0.0000,18,26,101650,5732.1429
3989,15,41,85977,2097.0000,38,23,76390,2010.2632
3990,15,20,216552,10827.6000,22,25,414407,18893.9362
3991,15,18,36803,2044.6111,20,36,101830,5032.7842
3992,15,7,53904,7700.5714,9,12,168280,18697.7778
3993,15,30,236096,7869.8667,33,61,453080,13674.4467
3994,15,0,0,0.0000,27,61,1179433,44063.4994
3995,15,36,175948,4887.4444,38,68,219000,5727.9861
3996,15,13,21154,1627.2308,15,27,64990,4211.0151
3997,15,0,0,0.0000,57,98,486600,8566.9014
3998,15,27,108724,4026.8148,30,56,432220,14186.6521
3999,15,63,485163,7701.0000,67,79,543880,8170.4557
4000,15,0,0,0.0000,62,113,472100,7663.9610
4001,0,0,0,0.0000,42,22,45000,1071.4286
4003,15,13,53004,4077.2308,15,45,833409,54234.8590
4008,0,0,0,0.0000,17,8,10900,641.1765
4009,15,0,0,0.0000,58,121,1484060,25631.4335
4010,15,22,136804,6218.3636,27,53,233000,8726.5918
4013,100,58,387788,6686.0000,62,78,499550,8109.5779
4014,100,0,0,0.0000,41,110,2053340,49517.8457
4026,15,18,224540,12474.4444,21,36,389547,18403.7953
4033,15,20,125724,6286.2000,23,31,179220,7736.1151
4034,15,0,0,0.0000,69,116,465458,6778.5146
4035,15,0,0,0.0000,65,162,2127438,32679.5392
4047,30,0,0,0.0000,36,91,1178332,32490.7721
4052,30,11,35376,3216.0000,21,52,457465,21410.2184
4055,15,0,0,0.0000,70,139,1547520,22044.4444
4059,0,0,0,0.0000,58,36,75600,1303.4483
4066,15,51,714196,14003.8431,55,109,1197172,21753.5796
4069,15,0,0,0.0000,24,28,91200,3842.6966
4071,15,24,256800,10700.0000,27,45,341634,12715.9057
4078,15,0,0,0.0000,70,112,1730400,24850.1675
4079,15,59,476372,8074.1017,60,123,1979607,32756.8726
4081,15,21,97682,4651.5238,40,75,437310,10951.0017
4082,15,0,0,0.0000,48,79,1043438,21633.1306
4086,15,0,0,0.0000,29,67,1257424,43914.6915
4088,15,27,102340,3790.3704,33,63,903082,27366.1212
4090,0,0,0,0.0000,21,14,23700,1128.5714
4091,15,12,57616,4801.3333,14,28,180780,12554.1667
4092,15,0,0,0.0000,31,48,355780,11415.4011
4093,15,0,0,0.0000,68,91,395000,5823.0958
4099,15,26,112753,4336.6538,31,68,457700,14990.1747
4102,0,0,0,0.0000,19,17,65500,3447.3684
4103,15,0,0,0.0000,46,103,1871445,40478.2624
4105,15,0,0,0.0000,40,71,273200,6790.3894
4109,15,0,0,0.0000,43,49,274400,6431.2500
4116,15,8,159432,19929.0000,14,27,493401,35753.6957
4119,15,0,0,0.0000,59,94,288350,4917.8511
4121,15,0,0,0.0000,41,70,315200,7700.3257
4127,15,22,96715,4396.1364,19,28,191066,10056.1053
4128,15,0,0,0.0000,13,31,384621,29586.2308
4130,15,0,0,0.0000,13,27,360495,26835.8561
4131,15,50,283500,5670.0000,52,133,2296263,44074.1459
4132,0,0,0,0.0000,10,6,41400,4140.0000
4134,15,68,403376,5932.0000,70,125,1923025,27497.9743
4140,15,0,0,0.0000,11,20,259260,23286.8263
4143,15,0,0,0.0000,12,19,283000,23453.0387
4144,15,23,245568,10676.8696,26,56,748972,28298.6902
4150,15,12,61750,5145.8333,16,29,220100,13901.0526
4156,15,0,0,0.0000,17,31,477083,28914.1212
4158,15,0,0,0.0000,13,28,407232,30466.2344
4159,15,0,0,0.0000,62,112,453700,7274.7194
4161,15,0,0,0.0000,45,81,500800,11161.9614
4171,15,57,802816,14084.4912,64,84,1162732,18045.5044
4173,15,0,0,0.0000,58,57,205900,3537.8007
4186,15,22,161644,7347.4545,26,51,437180,16944.9612
4190,15,34,290471,8543.2647,37,56,255120,6895.1351
4195,15,0,0,0.0000,55,145,2530597,45955.1513
4204,15,0,0,0.0000,30,18,102500,3416.6667
4208,15,0,0,0.0000,15,26,65400,4228.4483
4214,15,0,0,0.0000,33,77,1237790,38046.8238
4225,15,0,0,0.0000,67,125,1551500,23122.2057
4237,15,0,0,0.0000,58,95,1833919,31619.2931
4240,15,0,0,0.0000,69,150,2118188,30698.3768
4245,15,52,235768,4534.0000,55,75,662560,12149.6333
4253,15,30,227664,7588.8000,35,72,1292989,37369.6243
4254,15,0,0,0.0000,65,86,482400,7444.4444
4255,30,0,0,0.0000,61,155,2249998,36625.0353
4258,15,0,0,0.0000,37,63,1239342,33495.7297
4259,15,53,701240,13230.9434,56,162,1987698,35410.2969
4260,15,58,916452,15800.8966,61,69,691275,11344.7757
4263,15,0,0,0.0000,39,45,277500,7207.7922
4264,15,0,0,0.0000,60,116,1353800,22689.3855
4266,15,18,172862,9603.4444,21,35,222900,10432.1373
4268,15,16,119980,7498.7500,20,44,163260,8002.9412
4269,15,0,0,0.0000,35,79,1280277,36509.8004
4273,15,22,208089,9458.5909,26,34,584381,22476.1923
4276,15,0,0,0.0000,53,124,1981210,37240.7895
4283,15,0,0,0.0000,48,88,1068320,22087.9394
4286,15,0,0,0.0000,25,36,426445,17241.7116
4287,15,0,0,0.0000,60,110,436660,7277.6667
4293,100,21,192193,9152.0476,28,58,1130022,40844.1687
4296,15,0,0,0.0000,70,145,1414020,20209.9095
4301,15,0,0,0.0000,16,32,223700,14432.2581
4309,0,0,0,0.0000,11,6,15000,1363.6364
4318,30,64,857344,13396.0000,68,145,2547926,37304.9195
4320,15,11,47080,4280.0000,29,77,1371415,48119.8246
4321,15,0,0,0.0000,68,176,3199334,46911.0557
4328,15,0,0,0.0000,53,107,395100,7511.4068
4329,15,0,0,0.0000,56,94,518200,9331.3325
4330,15,33,195558,5926.0000,40,61,1112961,27824.0250
4332,15,7,63080,9011.4286,11,16,247085,22061.1607
4336,15,14,124740,8910.0000,16,31,493700,31512.7660
4337,15,23,51408,2235.1304,60,162,2458773,40775.6716
4342,15,29,232151,8005.2069,31,82,1013158,32197.8178
4343,15,0,0,0.0000,59,121,955500,16122.0472
4346,15,29,253680,8747.5862,33,69,1272979,38653.2085
4347,15,0,0,0.0000,68,98,432000,6368.5504
4349,15,0,0,0.0000,26,52,887506,34134.8462
4350,15,0,0,0.0000,68,133,1579680,23322.0472
4352,15,61,226310,3710.0000,65,97,1460700,22553.2681
4354,15,18,253286,14071.4444,22,48,535471,24339.5909
4355,15,0,0,0.0000,67,106,501150,7464.9950
4356,15,0,0,0.0000,57,114,460242,8074.4211
4358,15,0,0,0.0000,22,51,992636,45464.2443
4361,15,11,90156,8196.0000,33,93,1523314,46067.9637
4368,15,0,0,0.0000,45,76,639836,14176.5731
4375,15,0,0,0.0000,25,68,1307888,51424.1678
4377,15,0,0,0.0000,66,145,2596432,39379.6562
4379,15,0,0,0.0000,28,40,183560,6555.7143
4383,15,20,264957,13247.8500,24,48,798875,33379.1783
4385,15,0,0,0.0000,58,107,443400,7662.4424
4386,30,6,83678,13946.3333,11,14,168071,15051.1343
4389,15,0,0,0.0000,27,53,410800,15309.3168
4405,15,0,0,0.0000,28,62,777573,28275.3818
4408,30,46,237176,5156.0000,55,106,1792028,32542.8814
4413,30,54,637978,11814.4074,59,113,1488005,25220.4237
4414,15,59,523499,8872.8644,62,107,356720,5756.6434
4415,15,38,396394,10431.4211,41,105,684360,16746.1664
4416,15,0,0,0.0000,55,101,403650,7356.9259
4418,15,53,449334,8478.0000,57,78,392300,6902.6393
4423,15,38,274932,7235.0526,42,73,1046359,25032.5120
4424,15,0,0,0.0000,33,50,259700,7933.8086
4427,15,62,398126,6421.3871,64,71,402640,6314.2708
4434,15,46,206770,4495.0000,47,109,2251623,47805.1592
4437,15,0,0,0.0000,61,104,408200,6710.1370
4438,15,0,0,0.0000,26,43,171780,6581.6092
4439,15,0,0,0.0000,33,51,166860,5066.5992
4442,15,23,206160,8963.4783,26,43,171800,6491.1839
4445,15,0,0,0.0000,15,30,191200,12832.2148
4447,15,25,139204,5568.1600,30,63,802499,26899.4078
4448,15,36,192744,5354.0000,65,159,2112666,32737.5930
4454,15,0,0,0.0000,22,40,228420,10167.0623
4456,15,10,58894,5889.4000,27,79,1016401,37276.3203
4458,15,0,0,0.0000,28,26,111350,3930.0000
4462,30,20,44320,2216.0000,34,70,913334,26524.7047
4463,15,0,0,0.0000,61,86,517200,8478.6885
4467,30,15,84871,5658.0667,18,32,222854,12089.7288
4470,15,0,0,0.0000,61,151,2655050,43525.4098
4471,30,13,158452,12188.6154,17,34,378876,22156.4912
4473,15,34,339858,9995.8235,36,81,622880,17143.4862
4475,15,0,0,0.0000,19,31,346830,18747.5676
4476,15,45,339642,7547.6000,48,100,416960,8662.6039
4478,15,0,0,0.0000,64,135,1634300,25390.4713
4480,15,0,0,0.0000,26,49,219900,8534.2820
4484,15,0,0,0.0000,70,148,2344923,33292.8017
