account_id,date,yr,mon,min_balance,max_balance
7546,1996-12-07,1996,12,22821,54283
7546,1997-01-07,1997,1,17869,45677
7546,1997-02-07,1997,2,20414,38922
7546,1997-03-07,1997,3,24865,41483
7546,1997-04-07,1997,4,21871,42846
7546,1997-05-07,1997,5,28523,46731
7546,1997-06-07,1997,6,18901,60109
7546,1997-07-07,1997,7,22466,39974
7546,1997-08-07,1997,8,18864,39839
7546,1997-09-07,1997,9,14328,42504
7546,1997-10-07,1997,10,14368,35376
7546,1997-11-07,1997,11,16503,35411
7546,1997-12-07,1997,12,13674,45136
7546,1998-01-07,1998,1,14019,35027
7546,1998-02-07,1998,2,20137,35045
7546,1998-03-07,1998,3,20791,41199
7546,1998-04-07,1998,4,17373,38348
7546,1998-05-07,1998,5,25120,42906
7546,1998-06-07,1998,6,21643,56682
7546,1998-07-07,1998,7,20408,42716
7546,1998-08-07,1998,8,22763,41471
7546,1998-09-07,1998,9,16017,43825
7546,1998-10-07,1998,10,19360,37068
7546,1998-11-07,1998,11,17497,40405
7546,1998-12-07,1998,12,17022,49030
7559,1997-05-24,1997,5,900,900
7559,1997-06-12,1997,6,10154,16072
7559,1997-07-12,1997,7,19041,22241
7559,1997-08-12,1997,8,25280,25360
7559,1997-09-12,1997,9,29329,31529
7559,1997-10-12,1997,10,31391,35591
7559,1997-11-12,1997,11,26496,32665
7559,1997-12-12,1997,12,25567,34821
7559,1998-01-12,1998,1,19493,29636
7559,1998-02-12,1998,2,14675,25533
7559,1998-03-12,1998,3,21407,30692
7559,1998-04-12,1998,4,25465,35067
7559,1998-05-12,1998,5,29740,37357
7559,1998-06-12,1998,6,32430,42247
7559,1998-07-12,1998,7,38121,45106
7559,1998-08-12,1998,8,40980,51885
7559,1998-09-12,1998,9,47758,53927
7559,1998-10-12,1998,10,47752,53921
7559,1998-11-12,1998,11,46145,52314
7559,1998-12-12,1998,12,44226,53480
7562,1995-01-17,1995,1,400,400
7562,1995-02-07,1995,2,33501,39101
7562,1995-03-07,1995,3,49667,72267
7562,1995-04-07,1995,4,57838,88538
7562,1995-05-07,1995,5,62062,96762
7562,1995-06-07,1995,6,50863,112363
7562,1995-07-07,1995,7,56602,89802
7562,1995-08-07,1995,8,45438,89438
7562,1995-09-07,1995,9,23279,61980
7562,1995-10-07,1995,10,41758,80459
7562,1995-11-07,1995,11,43317,82893
7562,1995-12-07,1995,12,35488,101577
7562,1996-01-07,1996,1,22016,71066
7562,1996-02-07,1996,2,39002,60852
7562,1996-03-07,1996,3,56062,77812
7562,1996-04-07,1996,4,44914,94980
7562,1996-05-07,1996,5,46767,83817
7562,1996-06-07,1996,6,63457,105007
7562,1996-07-07,1996,7,64323,102373
7562,1996-08-07,1996,8,35312,103262
7562,1996-09-07,1996,9,42924,74174
7562,1996-10-07,1996,10,55620,81770
7562,1996-11-07,1996,11,64064,94514
7562,1996-12-07,1996,12,42616,122366
7562,1997-01-07,1997,1,44928,83629
7562,1997-02-07,1997,2,36969,80270
7562,1997-03-07,1997,3,67402,98352
7562,1997-04-07,1997,4,54449,93150
7562,1997-05-07,1997,5,66419,105120
7562,1997-06-07,1997,6,69576,127628
7562,1997-07-07,1997,7,56948,103532
7562,1997-08-07,1997,8,44918,83919
7562,1997-09-07,1997,9,56719,95420
7562,1997-10-07,1997,10,42482,81183
7562,1997-11-07,1997,11,48102,86803
7562,1997-12-07,1997,12,58449,116501
7562,1998-01-07,1998,1,40840,93049
7562,1998-02-07,1998,2,60491,79541
7562,1998-03-07,1998,3,47905,86606
7562,1998-04-07,1998,4,56067,94768
7562,1998-05-07,1998,5,47082,85783
7562,1998-06-07,1998,6,51457,109509
7562,1998-07-07,1998,7,51855,102579
7562,1998-08-07,1998,8,67021,90771
7562,1998-09-07,1998,9,79735,105986
7562,1998-10-07,1998,10,75410,118760
7562,1998-11-07,1998,11,72049,114470
7562,1998-12-07,1998,12,78959,130409
7565,1996-04-02,1996,4,300,19538
7565,1996-05-12,1996,5,21238,40563
7565,1996-06-12,1996,6,33063,62068
7565,1996-07-12,1996,7,44368,63815
7565,1996-08-12,1996,8,39253,65102
7565,1996-09-12,1996,9,33984,54933
7565,1996-10-12,1996,10,25237,44424
7565,1996-11-12,1996,11,32678,51865
7565,1996-12-12,1996,12,31131,59911
7565,1997-01-12,1997,1,20138,42387
7565,1997-02-12,1997,2,17010,36197
7565,1997-03-12,1997,3,21207,40394
7565,1997-04-12,1997,4,21821,41008
7565,1997-05-12,1997,5,23935,43122
7565,1997-06-12,1997,6,19111,54533
7565,1997-07-12,1997,7,18989,38176
7565,1997-08-12,1997,8,19133,40382
7565,1997-09-12,1997,9,16530,38177
7565,1997-10-12,1997,10,16396,35583
7565,1997-11-12,1997,11,15334,36781
7565,1997-12-12,1997,12,15181,43961
7565,1998-01-12,1998,1,18467,37654
7565,1998-02-12,1998,2,18998,42945
7565,1998-03-12,1998,3,18865,38052
7565,1998-04-12,1998,4,24605,47252
7565,1998-05-12,1998,5,20441,43688
7565,1998-06-12,1998,6,18949,49095
7565,1998-07-12,1998,7,18823,38010
7565,1998-08-12,1998,8,22471,47218
7565,1998-09-12,1998,9,18585,41532
7565,1998-10-12,1998,10,18440,37627
7565,1998-11-12,1998,11,27646,46833
7565,1998-12-12,1998,12,23639,59986
7594,1996-02-16,1996,2,1000,1000
7594,1996-04-16,1996,4,13600,13600
7594,1996-05-08,1996,5,39746,52046
7594,1996-06-12,1996,6,66188,132088
7594,1996-07-15,1996,7,48827,49275
7594,1996-08-05,1996,8,44871,65295
7594,1996-09-04,1996,9,36446,57070
7594,1996-10-09,1996,10,22791,31815
7594,1996-11-21,1996,11,18959,24371
7594,1996-12-25,1996,12,16866,68939
7594,1997-01-06,1997,1,21880,90011
7594,1997-02-17,1997,2,13301,54084
7594,1997-03-01,1997,3,37694,95287
7594,1997-04-14,1997,4,34430,74208
7594,1997-05-27,1997,5,26022,113294
7594,1997-06-14,1997,6,30438,54583
7594,1997-07-10,1997,7,31447,101164
7594,1997-08-21,1997,8,45854,97166
7594,1997-09-26,1997,9,34797,67813
7594,1997-10-03,1997,10,50172,92061
7594,1997-11-03,1997,11,45836,108360
7594,1997-12-12,1997,12,27698,36975
7594,1998-01-12,1998,1,22356,34856
7594,1998-02-10,1998,2,37116,119818
7594,1998-03-02,1998,3,39662,55204
7594,1998-04-21,1998,4,28387,37664
7594,1998-05-12,1998,5,25533,32110
7594,1998-06-12,1998,6,25591,34333
7594,1998-07-31,1998,7,28442,92437
7594,1998-08-29,1998,8,37456,87126
7594,1998-09-12,1998,9,41759,62411
7594,1998-10-07,1998,10,36973,86173
7594,1998-11-21,1998,11,52917,62383
7594,1998-12-04,1998,12,33330,114145
7606,1995-03-15,1995,3,400,115902
7606,1995-04-13,1995,4,63011,95611
7606,1995-05-13,1995,5,23889,60954
7606,1995-06-02,1995,6,24315,57855
7606,1995-07-05,1995,7,21933,85726
7606,1995-08-01,1995,8,39260,128539
7606,1995-09-18,1995,9,29337,33605
7606,1995-10-16,1995,10,13849,92395
7606,1995-11-27,1995,11,38396,112520
7606,1995-12-29,1995,12,63565,97252
7606,1996-01-12,1996,1,19818,87427
7606,1996-02-09,1996,2,9836,95356
7606,1996-03-27,1996,3,51494,106570
7606,1996-04-26,1996,4,48262,114828
7606,1996-05-20,1996,5,35886,67356
7606,1996-06-18,1996,6,34995,84187
7606,1996-07-12,1996,7,41258,99656
7606,1996-08-12,1996,8,44556,93785
7606,1996-09-10,1996,9,66521,99845
7606,1996-10-12,1996,10,60946,125777
7606,1996-11-12,1996,11,37352,60573
7606,1996-12-24,1996,12,34991,82463
7606,1997-01-08,1997,1,23411,77024
7606,1997-02-07,1997,2,24463,34587
7606,1997-03-24,1997,3,41797,76645
7606,1997-04-20,1997,4,49206,131904
7606,1997-05-22,1997,5,49042,96427
7606,1997-06-10,1997,6,57788,107545
7606,1997-07-23,1997,7,46776,113746
7606,1997-08-12,1997,8,64697,132635
7606,1997-09-30,1997,9,40875,119681
7606,1997-10-12,1997,10,24561,41483
7606,1997-11-30,1997,11,19286,62336
7606,1997-12-23,1997,12,34900,59534
7606,1998-01-24,1998,1,26092,41058
7606,1998-02-12,1998,2,22770,30378
7606,1998-03-12,1998,3,17042,32428
7606,1998-04-12,1998,4,19092,31987
7606,1998-05-12,1998,5,18650,35046
7606,1998-06-12,1998,6,21709,37618
7606,1998-07-12,1998,7,15610,35301
7606,1998-08-12,1998,8,21964,40079
7606,1998-09-12,1998,9,19843,40043
7606,1998-10-12,1998,10,17206,41509
7606,1998-11-12,1998,11,19773,46293
7606,1998-12-12,1998,12,25457,43757
7607,1993-09-05,1993,9,600,15482
7607,1993-10-14,1993,10,19182,34136
7607,1993-11-14,1993,11,28436,43444
7607,1993-12-14,1993,12,33644,56123
7607,1994-01-14,1994,1,40723,55568
7607,1994-02-14,1994,2,30144,45168
7607,1994-03-14,1994,3,28134,42979
7607,1994-04-14,1994,4,19830,34675
7607,1994-05-14,1994,5,22671,37656
7607,1994-06-14,1994,6,24821,47089
7607,1994-07-14,1994,7,21033,36007
7607,1994-08-14,1994,8,22793,37638
7607,1994-09-14,1994,9,18208,33169
7607,1994-10-14,1994,10,21935,36780
7607,1994-11-14,1994,11,23981,38826
7607,1994-12-14,1994,12,16264,38531
7607,1995-01-14,1995,1,14413,32933
7607,1995-02-14,1995,2,15380,30225
7607,1995-03-14,1995,3,21198,36043
7607,1995-04-14,1995,4,19332,34177
7607,1995-05-14,1995,5,23343,38188
7607,1995-06-14,1995,6,15679,44159
7607,1995-07-14,1995,7,11833,26678
7607,1995-08-14,1995,8,17616,32461
7607,1995-09-14,1995,9,20720,35565
7607,1995-10-14,1995,10,26239,41084
7607,1995-11-14,1995,11,24374,39219
7607,1995-12-14,1995,12,25824,48092
7607,1996-01-14,1996,1,17436,40476
7607,1996-02-14,1996,2,13092,29638
7607,1996-03-14,1996,3,22282,37127
7607,1996-04-14,1996,4,25804,40649
7607,1996-05-14,1996,5,24935,39780
7607,1996-06-14,1996,6,18486,40754
7607,1996-07-14,1996,7,26030,40875
7607,1996-08-14,1996,8,24058,38903
7607,1996-09-14,1996,9,29188,44033
7607,1996-10-14,1996,10,31234,46079
7607,1996-11-14,1996,11,29782,44627
7607,1996-12-14,1996,12,29751,52019
7607,1997-01-14,1997,1,25685,40530
7607,1997-02-14,1997,2,27401,42246
7607,1997-03-14,1997,3,30939,45784
7607,1997-04-14,1997,4,34817,49662
7607,1997-05-14,1997,5,38306,53151
7607,1997-06-14,1997,6,36901,59168
7607,1997-07-14,1997,7,34514,49359
7607,1997-08-14,1997,8,35090,49935
7607,1997-09-14,1997,9,32372,47217
7607,1997-10-14,1997,10,32086,46931
7607,1997-11-14,1997,11,33170,48197
7607,1997-12-14,1997,12,33922,56403
7607,1998-01-14,1998,1,34888,53028
7607,1998-02-14,1998,2,32562,47581
7607,1998-03-14,1998,3,34266,49301
7607,1998-04-14,1998,4,38967,53812
7607,1998-05-14,1998,5,37772,52617
7607,1998-06-14,1998,6,26472,57952
7607,1998-07-14,1998,7,19507,40893
7607,1998-08-14,1998,8,30858,45876
7607,1998-09-14,1998,9,30942,45965
7607,1998-10-14,1998,10,32230,47254
7607,1998-11-14,1998,11,37520,52365
7607,1998-12-14,1998,12,31558,53826
7614,1995-02-08,1995,2,500,500
7614,1995-03-07,1995,3,30972,40572
7614,1995-04-07,1995,4,48436,71136
7614,1995-05-07,1995,5,57490,88690
7614,1995-06-07,1995,6,49028,117828
7614,1995-07-07,1995,7,31907,89321
7614,1995-08-07,1995,8,37576,71979
7614,1995-09-07,1995,9,31632,71704
7614,1995-10-07,1995,10,36646,77024
7614,1995-11-07,1995,11,47124,87196
7614,1995-12-07,1995,12,45542,105650
7614,1996-01-07,1996,1,47993,101393
7614,1996-02-07,1996,2,39766,79838
7614,1996-03-07,1996,3,33264,73336
7614,1996-04-07,1996,4,37446,89013
7614,1996-05-07,1996,5,34877,74949
7614,1996-06-07,1996,6,46886,106994
7614,1996-07-07,1996,7,40246,80318
7614,1996-08-07,1996,8,44792,84864
7614,1996-09-07,1996,9,60073,94556
7614,1996-10-07,1996,10,60466,100145
7614,1996-11-07,1996,11,60775,100854
7614,1996-12-07,1996,12,49681,121200
7614,1997-01-07,1997,1,28563,80742
7614,1997-02-07,1997,2,43666,68845
7614,1997-03-07,1997,3,50843,83921
7614,1997-04-07,1997,4,51682,91160
7614,1997-05-07,1997,5,55238,92017
7614,1997-06-07,1997,6,53642,115620
7614,1997-07-07,1997,7,54517,93996
7614,1997-08-07,1997,8,59886,94865
7614,1997-09-07,1997,9,44758,86737
7614,1997-10-07,1997,10,47013,85092
7614,1997-11-07,1997,11,49341,87320
7614,1997-12-07,1997,12,47466,107574
7614,1998-01-07,1998,1,29414,98693
7614,1998-02-07,1998,2,34216,69736
7614,1998-03-07,1998,3,31652,71724
7614,1998-04-07,1998,4,46647,83026
7614,1998-05-07,1998,5,54549,86927
7614,1998-06-07,1998,6,39914,114892
7614,1998-07-07,1998,7,52244,80223
7614,1998-08-07,1998,8,57647,92526
7614,1998-09-07,1998,9,56826,97967
7614,1998-10-07,1998,10,63119,96898
7614,1998-11-07,1998,11,67176,103454
7614,1998-12-07,1998,12,55889,127567
7618,1995-06-13,1995,6,1000,1000
7618,1995-07-09,1995,7,24624,27259
7618,1995-08-09,1995,8,39483,50883
7618,1995-09-09,1995,9,46754,63354
7618,1995-10-09,1995,10,49885,70685
7618,1995-11-09,1995,11,49745,73845
7618,1995-12-09,1995,12,26704,67594
7618,1996-01-09,1996,1,3492,50589
7618,1996-02-09,1996,2,-1622,34002
7618,1996-03-09,1996,3,11624,37375
7618,1996-04-09,1996,4,18563,42446
7618,1996-05-09,1996,5,31016,54640
7618,1996-06-09,1996,6,13642,60742
7618,1996-07-09,1996,7,16508,40132
7618,1996-08-09,1996,8,16804,40428
7618,1996-09-09,1996,9,23049,47007
7618,1996-10-09,1996,10,32677,56301
7618,1996-11-09,1996,11,30076,53700
7618,1996-12-09,1996,12,20239,56048
7618,1997-01-09,1997,1,28342,53842
7618,1997-02-09,1997,2,9961,33585
7618,1997-03-09,1997,3,22109,45733
7618,1997-04-09,1997,4,22657,46587
7618,1997-05-09,1997,5,29757,53781
7618,1997-06-09,1997,6,28251,64105
7618,1997-07-09,1997,7,33875,57901
7618,1997-08-09,1997,8,13288,47230
7618,1997-09-09,1997,9,17468,36998
7618,1997-10-09,1997,10,11449,41092
7618,1997-11-09,1997,11,1401,35230
7618,1997-12-09,1997,12,18886,36926
7618,1998-01-09,1998,1,1310,37710
7618,1998-02-09,1998,2,9060,25060
7618,1998-03-09,1998,3,17418,32720
7618,1998-04-09,1998,4,18442,41042
7618,1998-05-09,1998,5,5060,42097
7618,1998-06-09,1998,6,17638,40538
7618,1998-07-09,1998,7,23184,41384
7618,1998-08-09,1998,8,7483,46909
7618,1998-09-09,1998,9,17087,31187
7618,1998-10-09,1998,10,14321,40713
7618,1998-11-09,1998,11,5208,38020
7618,1998-12-09,1998,12,13255,44458
7632,1996-09-22,1996,9,1000,1000
7632,1996-10-14,1996,10,23150,27587
7632,1996-11-14,1996,11,39637,49737
7632,1996-12-14,1996,12,50694,72994
7632,1997-01-14,1997,1,50125,73025
7632,1997-02-14,1997,2,50885,72485
7632,1997-03-14,1997,3,41452,63602
7632,1997-04-14,1997,4,34175,56325
7632,1997-05-14,1997,5,30867,53017
7632,1997-06-14,1997,6,26848,60073
7632,1997-07-14,1997,7,21553,43703
7632,1997-08-14,1997,8,21602,43752
7632,1997-09-14,1997,9,20152,42302
7632,1997-10-14,1997,10,15407,37557
7632,1997-11-14,1997,11,22837,44987
7632,1997-12-14,1997,12,23356,56581
7632,1998-01-14,1998,1,28476,50626
7632,1998-02-14,1998,2,27683,49833
7632,1998-03-14,1998,3,30624,52774
7632,1998-04-14,1998,4,26952,49102
7632,1998-05-14,1998,5,32583,54733
7632,1998-06-14,1998,6,36434,69659
7632,1998-07-14,1998,7,47392,69542
7632,1998-08-14,1998,8,37555,59937
7632,1998-09-14,1998,9,39542,61941
7632,1998-10-14,1998,10,36946,59096
7632,1998-11-14,1998,11,34698,57071
7632,1998-12-14,1998,12,27697,60922
7636,1996-10-08,1996,10,700,28704
7636,1996-11-12,1996,11,28904,98818
7636,1996-12-18,1996,12,56572,123072
7636,1997-01-09,1997,1,18158,87532
7636,1997-02-02,1997,2,21854,30156
7636,1997-03-13,1997,3,20597,86086
7636,1997-04-23,1997,4,46469,82071
7636,1997-05-16,1997,5,27394,75236
7636,1997-06-11,1997,6,38934,104962
7636,1997-07-04,1997,7,24995,58106
7636,1997-08-02,1997,8,25216,31918
7636,1997-09-20,1997,9,22312,54638
7636,1997-10-23,1997,10,40422,49702
7636,1997-11-02,1997,11,25650,45187
7636,1997-12-19,1997,12,25359,95763
7636,1998-01-14,1998,1,23454,61856
7636,1998-02-12,1998,2,28178,34787
7636,1998-03-12,1998,3,29655,36589
7636,1998-04-12,1998,4,24033,39967
7636,1998-05-12,1998,5,23001,39535
7636,1998-06-12,1998,6,30879,42917
7636,1998-07-12,1998,7,21269,42578
7636,1998-08-12,1998,8,32430,42677
7636,1998-09-12,1998,9,35728,42337
7636,1998-10-12,1998,10,24238,41647
7636,1998-11-12,1998,11,27941,34550
7636,1998-12-12,1998,12,24919,31853
7637,1996-08-19,1996,8,900,900
7637,1996-09-08,1996,9,24119,25019
7637,1996-10-08,1996,10,37382,48282
7637,1996-11-08,1996,11,41126,61626
7637,1996-12-08,1996,12,51367,77467
7637,1997-01-08,1997,1,44278,75678
7637,1997-02-08,1997,2,35078,59197
7637,1997-03-08,1997,3,26075,50194
7637,1997-04-08,1997,4,27819,51938
7637,1997-05-08,1997,5,28646,52765
7637,1997-06-08,1997,6,24974,68181
7637,1997-07-08,1997,7,15755,39874
7637,1997-08-08,1997,8,26776,50895
7637,1997-09-08,1997,9,28529,52648
7637,1997-10-08,1997,10,35192,59311
7637,1997-11-08,1997,11,35467,59586
7637,1997-12-08,1997,12,35542,71720
7637,1998-01-08,1998,1,37118,61237
7637,1998-02-08,1998,2,35292,59411
7637,1998-03-08,1998,3,36187,60306
7637,1998-04-08,1998,4,39888,64007
7637,1998-05-08,1998,5,38318,62437
7637,1998-06-08,1998,6,38201,74379
7637,1998-07-08,1998,7,29361,53480
7637,1998-08-08,1998,8,36028,60947
7637,1998-09-08,1998,9,43625,67744
7637,1998-10-08,1998,10,46638,70757
7637,1998-11-08,1998,11,41225,72744
7637,1998-12-08,1998,12,50774,90452
7674,1996-07-21,1996,7,800,30839
7674,1996-08-24,1996,8,50792,105247
7674,1996-09-15,1996,9,55392,86292
7674,1996-10-22,1996,10,36605,105965
7674,1996-11-07,1996,11,56792,95666
7674,1996-12-18,1996,12,25640,55606
7674,1997-01-29,1997,1,9341,62481
7674,1997-02-12,1997,2,53607,101103
7674,1997-03-03,1997,3,70684,100084
7674,1997-04-25,1997,4,50700,111584
7674,1997-05-09,1997,5,52870,126645
7674,1997-06-11,1997,6,58963,131825
7674,1997-07-22,1997,7,61819,102632
7674,1997-08-21,1997,8,41327,129830
7674,1997-09-12,1997,9,28905,40225
7674,1997-10-20,1997,10,17249,108967
7674,1997-11-19,1997,11,69055,108090
7674,1997-12-24,1997,12,57148,117825
7674,1998-01-12,1998,1,33819,96639
7674,1998-02-12,1998,2,30900,42221
7674,1998-03-01,1998,3,48798,80614
7674,1998-04-19,1998,4,40134,83920
7674,1998-05-25,1998,5,49418,94888
7674,1998-06-12,1998,6,26902,46322
7674,1998-07-08,1998,7,25578,71983
7674,1998-08-14,1998,8,28158,39478
7674,1998-09-09,1998,9,32339,65870
7674,1998-10-12,1998,10,17919,39986
7674,1998-11-12,1998,11,16529,32629
7674,1998-12-12,1998,12,19905,36505
7713,1996-05-25,1996,5,600,600
7713,1996-06-24,1996,6,12000,12000
7713,1996-07-24,1996,7,20700,20700
7713,1996-08-16,1996,8,32019,38419
7713,1996-09-22,1996,9,31158,31291
7713,1996-10-22,1996,10,28291,28425
7713,1996-11-21,1996,11,27725,27858
7713,1996-12-21,1996,12,29358,29491
7713,1997-01-20,1997,1,26591,26725
7713,1997-02-09,1997,2,37632,41532
7713,1997-03-21,1997,3,34674,34830
7713,1997-04-20,1997,4,30930,31087
7713,1997-05-20,1997,5,31487,31644
7713,1997-06-14,1997,6,64191,99991
7713,1997-07-19,1997,7,44935,45203
7713,1997-08-25,1997,8,36303,68862
7713,1997-09-06,1997,9,39314,60414
7713,1997-10-19,1997,10,22915,33833
7713,1997-11-23,1997,11,10077,63243
7713,1997-12-11,1997,12,34933,80293
7713,1998-01-15,1998,1,18570,41270
7713,1998-02-05,1998,2,31402,51420
7713,1998-03-29,1998,3,19418,38834
7713,1998-04-12,1998,4,13813,25904
7713,1998-05-31,1998,5,4171,35321
7713,1998-06-10,1998,6,26873,44531
7713,1998-07-06,1998,7,11537,40327
7713,1998-08-21,1998,8,16726,76193
7713,1998-09-01,1998,9,34583,83405
7713,1998-10-18,1998,10,21761,53678
7713,1998-11-08,1998,11,29335,106609
7713,1998-12-09,1998,12,21051,90225
7721,1997-07-03,1997,7,1000,23800
7721,1997-08-10,1997,8,23000,45894
7721,1997-09-10,1997,9,36294,59253
7721,1997-10-10,1997,10,41253,64242
7721,1997-11-10,1997,11,46901,69272
7721,1997-12-10,1997,12,49096,80996
7721,1998-01-10,1998,1,11056,37256
7721,1998-02-10,1998,2,11847,34697
7721,1998-03-10,1998,3,30336,54013
7721,1998-04-10,1998,4,37209,53209
7721,1998-05-10,1998,5,41301,60101
7721,1998-06-10,1998,6,26775,60870
7721,1998-07-10,1998,7,44885,58773
7721,1998-08-10,1998,8,48408,67796
7721,1998-09-10,1998,9,33273,56003
7721,1998-10-10,1998,10,41344,61733
7721,1998-11-10,1998,11,40171,64260
7721,1998-12-10,1998,12,64686,74458
7733,1996-07-08,1996,7,200,43095
7733,1996-08-14,1996,8,30195,73238
7733,1996-09-14,1996,9,51338,94483
7733,1996-10-14,1996,10,59083,102285
7733,1996-11-14,1996,11,64485,107276
7733,1996-12-14,1996,12,39879,104065
7733,1997-01-14,1997,1,27070,69861
7733,1997-02-14,1997,2,35940,78731
7733,1997-03-14,1997,3,41458,84543
7733,1997-04-14,1997,4,52813,95604
7733,1997-05-14,1997,5,44588,87379
7733,1997-06-14,1997,6,42723,106909
7733,1997-07-14,1997,7,63702,106493
7733,1997-08-14,1997,8,45364,91272
7733,1997-09-14,1997,9,31299,74090
7733,1997-10-14,1997,10,40281,83072
7733,1997-11-14,1997,11,46197,89290
7733,1997-12-14,1997,12,39538,103724
7733,1998-01-14,1998,1,33589,82358
7733,1998-02-14,1998,2,47121,76565
7733,1998-03-14,1998,3,42221,85012
7733,1998-04-14,1998,4,63465,106256
7733,1998-05-14,1998,5,46915,110829
7733,1998-06-14,1998,6,40816,105002
7733,1998-07-14,1998,7,52625,95416
7733,1998-08-14,1998,8,60791,107159
7733,1998-09-14,1998,9,43741,86532
7733,1998-10-14,1998,10,61661,104452
7733,1998-11-14,1998,11,71804,116826
7733,1998-12-14,1998,12,49373,113559
7745,1996-11-29,1996,11,700,700
7745,1996-12-29,1996,12,13100,13100
7745,1997-01-01,1997,1,40533,61733
7745,1997-02-22,1997,2,51064,79164
7745,1997-03-24,1997,3,43536,65536
7745,1997-04-28,1997,4,59951,122451
7745,1997-05-11,1997,5,36798,81503
7745,1997-06-28,1997,6,22496,53907
7745,1997-07-24,1997,7,19532,46276
7745,1997-08-02,1997,8,22324,32484
7745,1997-09-18,1997,9,12251,20338
7745,1997-10-20,1997,10,7763,15635
7745,1997-11-20,1997,11,2861,55233
7745,1997-12-06,1997,12,20750,32810
7745,1998-01-14,1998,1,13622,47776
7745,1998-02-12,1998,2,9868,22041
7745,1998-03-31,1998,3,9713,72880
7745,1998-04-17,1998,4,43405,110505
7745,1998-05-18,1998,5,40457,83063
7745,1998-06-15,1998,6,23672,118588
7745,1998-07-19,1998,7,49673,129826
7745,1998-08-26,1998,8,32861,46680
7745,1998-09-16,1998,9,58056,129844
7745,1998-10-12,1998,10,23201,60906
7745,1998-11-18,1998,11,14154,48860
7745,1998-12-03,1998,12,20899,54969
7753,1993-02-08,1993,2,600,47386
7753,1993-03-16,1993,3,35386,79603
7753,1993-04-21,1993,4,52103,102404
7753,1993-05-26,1993,5,26732,88822
7753,1993-06-03,1993,6,42139,124339
7753,1993-07-22,1993,7,20832,106592
7753,1993-08-14,1993,8,31675,119068
7753,1993-09-07,1993,9,39280,97920
7753,1993-10-26,1993,10,41035,67564
7753,1993-11-06,1993,11,37269,85567
7753,1993-12-26,1993,12,22812,123413
7753,1994-01-19,1994,1,22568,61068
7753,1994-02-20,1994,2,20809,47717
7753,1994-03-12,1994,3,36048,38202
7753,1994-04-12,1994,4,28847,33701
7753,1994-05-12,1994,5,25512,27666
7753,1994-06-12,1994,6,23455,23561
7753,1994-07-12,1994,7,22893,25046
7753,1994-08-12,1994,8,26220,28374
7753,1994-09-12,1994,9,26455,28609
7753,1994-10-04,1994,10,26050,39301
7753,1994-11-12,1994,11,19723,26729
7753,1994-12-12,1994,12,24560,29971
7753,1995-01-12,1995,1,20303,27857
7753,1995-02-12,1995,2,21133,29230
7753,1995-03-12,1995,3,24361,29079
7753,1995-04-12,1995,4,24510,32120
7753,1995-05-12,1995,5,29952,36486
7753,1995-06-12,1995,6,27648,34317
7753,1995-07-12,1995,7,21887,30499
7753,1995-08-12,1995,8,24430,31344
7753,1995-09-09,1995,9,45060,52814
7753,1995-10-12,1995,10,41968,43068
7753,1995-11-23,1995,11,39983,89070
7753,1995-12-02,1995,12,45487,107821
7753,1996-01-18,1996,1,27416,61627
7753,1996-02-12,1996,2,24619,33819
7753,1996-03-21,1996,3,34660,70782
7753,1996-04-27,1996,4,59406,130606
7753,1996-05-20,1996,5,25750,146596
7753,1996-06-18,1996,6,50187,87809
7753,1996-07-16,1996,7,72804,136746
7753,1996-08-06,1996,8,46612,117347
7753,1996-09-17,1996,9,36214,44914
7753,1996-10-16,1996,10,62791,131927
7753,1996-11-03,1996,11,45803,135103
7753,1996-12-09,1996,12,58453,129653
7753,1997-01-11,1997,1,29916,132316
7753,1997-02-19,1997,2,31791,34391
7753,1997-03-08,1997,3,34725,57525
7753,1997-04-08,1997,4,31589,92988
7753,1997-05-20,1997,5,43355,80136
7753,1997-06-30,1997,6,61182,139409
7753,1997-07-05,1997,7,66918,111518
7753,1997-08-28,1997,8,50844,82944
7753,1997-09-24,1997,9,53035,110214
7753,1997-10-10,1997,10,55186,136466
7753,1997-11-07,1997,11,63971,100771
7753,1997-12-15,1997,12,28787,45687
7753,1998-01-31,1998,1,33274,72304
7753,1998-02-18,1998,2,34385,59389
7753,1998-03-12,1998,3,30788,79683
7753,1998-04-15,1998,4,36867,50768
7753,1998-05-14,1998,5,31189,61567
7753,1998-06-07,1998,6,31710,142110
7753,1998-07-21,1998,7,37890,111445
7753,1998-08-02,1998,8,45238,159122
7753,1998-09-15,1998,9,39578,77886
7753,1998-10-07,1998,10,39471,76071
7753,1998-11-08,1998,11,26377,52377
7753,1998-12-02,1998,12,34252,78916
7765,1994-07-10,1994,7,500,500
7765,1994-08-05,1994,8,16651,74247
7765,1994-09-08,1994,9,48547,48855
7765,1994-10-08,1994,10,36555,36864
7765,1994-11-07,1994,11,28164,28473
7765,1994-12-07,1994,12,27573,27882
7765,1995-01-06,1995,1,24182,24491
7765,1995-02-04,1995,2,34672,40672
7765,1995-03-01,1995,3,36682,82352
7765,1995-04-18,1995,4,16052,27269
7765,1995-05-07,1995,5,11191,21408
7765,1995-06-18,1995,6,7301,30199
7765,1995-07-28,1995,7,12028,49573
7765,1995-08-14,1995,8,24726,35843
7765,1995-09-20,1995,9,10204,45508
